Unnamed: 0,index,symbol,long name,currency,exchange,industry,description,sector,country,ipo date,shorter name,Type,Industries,Similar Companies,price,mktCap,name raw,currency symbol,robinhood name,short name,Warrant,shortest name,url name, smart_order ,random csv equations,pure name,shortest - pure diff,first_letter
5574.0,12304.0,ZAIS,ZAIS Group Holdings Inc.,USD,NASDAQ,Asset Management,,Financial Services,,,ZAIS Group,Stock,[],[],4.07,85470000.0,ZAIS Group Holdings Inc.,$,0,ZAIS Group,False,ZAIS Group,zais,"$90,000,000,085,470,000.00 ",,ZAIS Group,0.0,Z
5575.0,7564.0,ZCMD,Zhongchao Inc,USD,NASDAQ,Health Information Services,"ZHONGCHAO INC. is a provider of healthcare information, education, and training services to healthcare professionals and the public in China. Under the MDMOOC brand, the Company offers a wide range of online and onsite health information services, healthcare education programs, and healthcare training products, consisting primarily of clinical practice training, open classes of medical topics, interactive case studies, academic conference and workshops, continuing education courses, and articles and short videos with educational healthcare content to healthcare professionals as well as the public.",Healthcare,CN,2/19/2020,Zhongchao Inc,Stock,,,1.88,46840388.0,Zhongchao Inc,$,0,Zhongchao Inc,False,Zhongchao ,zhongchao-inc,"$90,000,000,046,840,300.00 ",,Zhongchao,1.0,Z
5576.0,442.0,ZCZZT,Unknown,USD,NASDAQ,,,Industrials,,,ZCZZT,Stock,[],[],1.09,99407528.0,Unknown,$,0,ZCZZT,False,ZCZZT,zczzt,"$90,000,000,099,407,500.00 ",,ZCZZT,0.0,Z
5577.0,7553.0,ZGYH,Yunhong International,USD,NASDAQ,,"Yunhong International, formerly China Yunhong Holdings Ltd, is a blank check company. The Company is formed for the purpose of effecting a merger, share exchange, asset acquisition, stock purchase, reorganization or similar business combination with one or more businesses. The Company intends to focus on businesses that have their primary operations located in China and East Asia. It has not conducted any operations.",Industrials,CN,2/11/2020,Yunhong International,Stock,,,9.85,88103328.0,Yunhong International,$,Yunhong,Yunhong,False,Yunhong,yunhong,"$90,000,000,088,103,300.00 ",,Yunhong,0.0,Z
5578.0,12042.0,ZKIN,ZK International Group Co Ltd,USD,NASDAQ,Steel,"ZK International Group Co., Ltd. operates as a holding company, which through its subsidiaries engages in the manufacturing, research, development and sale of stainless steel pipes and carbon steel pipe products. The company is headquartered in Wenzhou, Zhejiang and currently employs 377 full-time employees. The firm is engaged in designing and producing pipes and fittings, such as double-press thin-walled stainless steel tubes and fittings, carbon steel tubes and fittings and single-press tubes and fittings. The Company’s product offering includes steel strip, light gauge stainless steel pipe (LGSSP), pipe connections and fittings, fittings to change a pipe's direction, pipe fittings to connect two or more pipes, pipe fittings to change pipe size and pipe fitting tools. The Company’s products focus primarily on the drinking water and gas transmission industries. The Company’s products are used in a range of applications, including water and gas transmission within urban infrastructural development, residential housing development, oil and gas exploitation, and agricultural irrigation. The firm's products are primarily sold in China, and also exported and distributed in Europe and Southeast Asia.",Basic Materials,CN,9/1/2017,ZK International,Stock,"['Basic Materials', 'Steel']",[],1.65,27320700.0,ZK International Group Co Ltd,$,0,ZK International,False,ZK International,zk-int,"$90,000,000,027,320,700.00 ",,ZK International,0.0,Z
5579.0,11391.0,ZN,Zion Oil and Gas Inc,USD,NASDAQ,Oil & Gas E&P,"Zion Oil & Gas, Inc. engages in exploration of oil and natural gas properties. The company is headquartered in Dallas, Texas and currently employs 25 full-time employees. The firm holds a petroleum exploration license onshore Israel, the Megiddo-Jezreel License (MJL), comprising approximately 99,000 acres. The MJL is onshore, south and west of the Sea of Galilee. The firm has drilled approximately four exploratory wells. The firm has not generated any revenues.",Energy,US,1/3/2007,Zion Oil & Gas,Stock,"['Energy', 'Oil & Gas E&P', 'Oil & Gas - E&P']","['TGA', 'EGY', 'TAT']",0.232,47637252.0,Zion Oil and Gas Inc,$,0,Zion Oil & Gas,False,Zion Oil & Gas,zion-oil-gas,"$90,000,000,047,637,200.00 ",,Zion Oil & Gas,0.0,Z
5580.0,10822.0,ZSAN,Zosano Pharma Corp,USD,NASDAQ,Biotechnology,"Zosano Pharma Corp. is a clinical stage biopharmaceutical company, which engages in the development of human pharmaceutical products. The company is headquartered in Fremont, California and currently employs 53 full-time employees. The firm is focused on providing systemic administration of therapeutics to patients using its Adhesive Dermally-Applied Microarray (ADAM) technology. ADAM is an intracutaneous delivery system designed to offer drug absorption into the bloodstream. ADAM consists of an array of drug-coated titanium microneedles mounted on an adhesive backing that is pressed on to the skin using a reusable handheld applicator. The Company’s Qtrypta (M207) is a formulation of zolmitriptan delivered utilizing its ADAM technology. Qtrypta (M207) is being investigated as a treatment to provide relief of migraine symptoms in the migraine cycle. The firm has developed its transdermal delivery system to administer novel formulations of existing drugs through the skin for the treatment of a variety of indications.",Healthcare,US,1/27/2015,Zosano Pharma,Stock,"['Healthcare', 'Biotechnology']",['XLV'],0.5001,47820964.0,Zosano Pharma Corp,$,0,Zosano Pharma,False,Zosano Pharma,zosano-pharma,"$90,000,000,047,820,900.00 ",,Zosano Pharma,0.0,Z
5581.0,1696.0,ZX,China Zenix Auto International Limited ADR each,USD,NYSE,Autos,,Consumer Cyclical,,,China Zenix Auto International Limited ADR each,Stock,,,1.39,72280000.0,China Zenix Auto International Limited American Depositary Shares each representing four.,$,0,China Zenix Auto International Limited ADR each,False,China Zenix Auto   ADR each,china-zenix-auto-int,"$90,000,000,072,280,000.00 ",,China Zenix Auto   ADR each,0.0,Z
5739.0,11191.0,ZFGN,Zafgen Inc.,USD,NASDAQ,Biotechnology,,Healthcare,,,Zafgen,Stock,"['Healthcare', 'Biotechnology']","['GSK', 'BSX', 'JNJ', 'MDT', 'XLV']",0.99,3091225.0,Zafgen Inc.,$,0,Zafgen,False,Zafgen,zafgen,"$9,000,000,003,091,220.00 ",,Zafgen,0.0,Z
6006.0,440.0,ZAZZT,Unknown,USD,NASDAQ,,,Industrials,,,ZAZZT,Stock,[],[],87360.0,0.0,Unknown,$,0,ZAZZT,False,ZAZZT,zazzt,"$9,000,000,000.00 ",,ZAZZT,0.0,Z
6007.0,441.0,ZBZZT,Unknown,USD,NASDAQ,,,Industrials,,,ZBZZT,Stock,[],[],200000.0,0.0,Unknown,$,0,ZBZZT,False,ZBZZT,zbzzt,"$9,000,000,000.00 ",,ZBZZT,0.0,Z
6008.0,7554.0,ZGYHR,Yunhong International,USD,NASDAQ,,,Industrials,,,Yunhong International,Stock,,,0.1601,0.0,Yunhong International,$,Yunhong Right,Yunhong Right,False,Yunhong Right,yunhong-right,"$9,000,000,000.00 ",,Yunhong Right,0.0,Z
6009.0,7555.0,ZGYHU,Yunhong International,USD,NASDAQ,,,Industrials,,,Yunhong International,Stock,,,10.07,0.0,Yunhong International,$,Yunhong,Yunhong,False,Yunhong,yunhong,"$9,000,000,000.00 ",,Yunhong,0.0,Z
6010.0,7566.0,ZIONN,"Zions Bancorporation, National Association",USD,NASDAQ,Banks Regional,,Financial Services,US,,"Zions Bancorporation, National Association",Stock,,,25.54,0.0,"Zions Bancorporation, National Association",$,"Zions Bancorporation, N.A. Dep Shs Repstg 1/40th Int Sh Ser H Perp Pfd Stk","Zions Bancorporation, N.A. Dep Shs Repstg 1/40th Int Sh Ser H Perp Pfd Stk",False,"Zions Bancorporation, N.A. Dep Shs Repstg 1/40th Int Sh Ser H Perp Pfd Stk",zions-ban-n-a,"$9,000,000,000.00 ",,"Zions Bancorporation, N.A. Dep Shs Repstg",33.0,Z
6011.0,7567.0,ZIONO,"Zions Bancorporation, National Association",USD,NASDAQ,Banks Regional,,Financial Services,US,,"Zions Bancorporation, National Association",Stock,,,27.14,0.0,"Zions Bancorporation, National Association",$,"Zions Bancorporation, N.A. Dep Shs Repstg 1/40th Perp Pfd Ser G","Zions Bancorporation, N.A. Dep Shs Repstg 1/40th Perp Pfd Ser G",False,"Zions Bancorporation, N.A. Dep Shs Repstg 1/40th Perp Pfd Ser G",zions-ban-n-a,"$9,000,000,000.00 ",,"Zions Bancorporation, N.A. Dep Shs Repstg",22.0,Z
6012.0,7568.0,ZIONP,"Zions Bancorporation, National Association",USD,NASDAQ,Banks Regional,,Financial Services,US,,"Zions Bancorporation, National Association",Stock,,,24.62,0.0,"Zions Bancorporation, National Association",$,Zions Bancorporation preferred,Zions Bancorporation preferred,False,Zions Bancorporation preferred,zions-ban,"$9,000,000,000.00 ",,Zions Bancorporation preferred,0.0,Z
6013.0,443.0,ZJZZT,Unknown,USD,NASDAQ,,,Industrials,,,ZJZZT,Stock,[],[],14.0,0.0,Unknown,$,0,ZJZZT,False,ZJZZT,zjzzt,"$9,000,000,000.00 ",,ZJZZT,0.0,Z
6014.0,404.0,ZNWAA,"Zion Oil & Gas, Inc.",USD,NASDAQ,,,Industrials,,,Zion Oil & Gas,Stock,[],[],4294.67,0.0,Zion Oil & Gas (Warrant),$,0,Zion Oil & Gas,False,Zion Oil & Gas,zion-oil-gas,"$9,000,000,000.00 ",,Zion Oil & Gas,0.0,Z
6015.0,5129.0,ZVZZC,NextShares,USD,NASDAQ,,,Industrials,,,NextShares,Stock,,,100.1,0.0,NextShares,$,0,NextShares,False,NextShares,next,"$9,000,000,000.00 ",,NextShares,0.0,Z
6046.0,458.0,ZXYZ-A,0,USD,NASDAQ,,,0,,,,Stock,,,5.5,,0,$,0,0,False,0,0,"$900,000,000.00 ",,0,0.0,Z
6581.0,6278.0,ZZZ.TO,Sleep Country Canada Holdings Inc,CAD,TSX,Specialty Retail,"Sleep Country Canada Holdings, Inc. engages in marketing of mattress and bedding products. The company is headquartered in Brampton, Ontario and currently employs 1,352 full-time employees. The firm operates under two mattress retail banners: Dormez-vous, the retailer of mattresses in Quebec, and Sleep Country Canada, the mattress retailer in the rest of Canada. The firm operates through Canada segment. The Dormez-vous has over 50 stores with approximately two distribution centers in Montreal and Quebec City. The Sleep Country Canada has over 170 corporately owned stores and approximately 10 distribution centers in British Columbia, Alberta, Manitoba, Saskatchewan, Ontario, Nova Scotia and New Brunswick. The firm offer a range of mattresses and an assortment of complementary sleep related products and accessories, which include bed frames, pillows, mattress pads, sheets, duvets, headboards and footboards. Its subsidiaries include Sleep Country Canada Inc., Sleep Country Canada GP ULC and Sleep Country Canada LP.",Consumer Cyclical,CA,7/16/2015,Sleep Country Canada Holdings Inc,Stock,,,25.6,938749440.0,Sleep Country Canada Holdings Inc,CAD,0,Sleep Country Canada Holdings Inc,False,Sleep Country Canada Holdings ,sleep-country-canada,"$1,938,749,440.00 ",,Sleep Country Canada Holdings,1.0,Z
7358.0,7562.0,ZENT.BR,Zenitel SA,EUR,EURONEXT,Communication Equipment,"Zenitel NV engages in the provision of intelligent communication solutions. The company is headquartered in Zellik, Vlaams-Brabant and currently employs 249 full-time employees. The firm operates in three segments: its own intercom products, third-party products network services and oil and gas segment. The firm is organized in three business units: Secure Communication Systems (SCS), the network business in the Caribbean and the newest oil and gas services in Norway. The SCS unit consists of operations in Norway, Denmark, Singapore, China, France, Finland, Italy, Germany, The Netherlands, Croatia, Brazil, India, the United Kingdom, the United States and a worldwide distributor network. The Caribbean business consists of the TETRA network operated under the ChuChubi brand and available on such islands in the Caribbean as Curacao, Aruba, Sint-Maarten, Saint-Martin, Anguilla, Bonaire, Sint Eustatius and Saba.",Technology,BE,1/6/1987,Zenitel SA,Stock,,,16.7,55580776.0,Zenitel SA,EUR,0,Zenitel SA,False,Zenitel SA,zenitel-sa,"$155,580,776.00 ",,Zenitel SA,0.0,Z
7420.0,10333.0,ZOM,Zomedica Pharmaceuticals Corp,USD,AMEX,Drug Manufacturers General Specialty & Generic,"Zomedica Pharmaceuticals Corp. operates as a development stage veterinary diagnostic and pharmaceutical company. The company is headquartered in Ann Arbor, Michigan and currently employs 27 full-time employees. The firm is engaged in developing products for companion animals, such as canine, feline, and equine by focusing on needs of clinical veterinarians. The company is focused on developing three diagnostic platforms, a Bulk Acoustic Wave sensor-based veterinary point-of-care diagnostic platform for performing immunodiagnostic testing, a Raman spectroscopy-based point-of-care diagnostic platform for the detection of pathogens, and liquid biopsy assays for the detection of cancer, along with related consumables. The Company’s TRUFORMA product candidate is an investigational device being developed as a point-of-care biosensor platform. ZM-020 is its diagnostic platform being developed to screen for a range of pathogens in companion animal feces, urine, respiratory, and dermatological samples. The company is developing ZM-017 as a canine cancer liquid biopsy platform.",Healthcare,US,10/28/2013,Zomedica Pharmaceuticals,Stock,"['Healthcare', 'Drug Manufacturers - Specialty & Generic', 'Drug Manufacturers']","['OMER', 'XLV']",0.0791,44616432.0,Zomedica Pharmaceuticals Corp,$,Zomedica,Zomedica,False,Zomedica,zomedica,"$144,616,432.00 ",,Zomedica,0.0,Z
7481.0,10074.0,ZDGE,Zedge Inc,USD,AMEX,Software Application,"Zedge, Inc. engages in the provision of content platforms for smart phone personalization. The company is headquartered in New York City, New York. The firm's platform enables consumers to personalize their mobile devices with free, ringtones, wallpapers, home screen application icons and notification sounds. The users primarily access the Company's content through its smartphone application, called Zedge. The firm's smartphone application is available in the Google Play and iTunes application stores. The firm has developed a distributed platform that consists of both open source and proprietary technologies centered on content management and discovery, Web and application development, data mining and analytics, deep learning, mobile content/device compatibility, advertising and reporting.",Technology,US,5/26/2016,Zedge,Stock,"['Technology', 'Software - Application', 'Application Software']","['OTEX', 'PANW', 'XLK']",3.02,37128484.0,Zedge Inc,$,0,Zedge,False,Zedge,zedge,"$137,128,484.00 ",,Zedge,0.0,Z
7757.0,3552.0,ZEN.BR,Immo Zenobe Gramme NV,,EURONEXT,Real Estate Services,,Real Estate,BE,12/1/2003,Immo Zenobe Gramme NV,Stock,,,202.0,12518546.0,Immo Zenobe Gramme NV,0,0,Immo Zenobe Gramme NV,False,Immo Zenobe Gramme ,immo-zenobe-gramme,"$112,518,546.00 ",,Immo Zenobe Gramme,1.0,Z
8016.0,7558.0,ZAR.TO,Zargon Oil & Gas Ltd,CAD,TSX,Oil & Gas E&P,"Zargon Oil & Gas Ltd. engages in the exploration, development, and production of oil and natural gas. The company is headquartered in Calgary, Alberta and currently employs 13 full-time employees. The firm's reserves are in Canada in the provinces of Alberta and Saskatchewan, and in the United States in North Dakota. Its Alberta Plains core area holds approximately 60% of its proved and probable oil and liquids reserves and provided over 50% of its oil and liquids production, primarily from the Taber South, Little Bow, Bellshill Lake and Killam Glauconite properties. The firm's Williston Basin core area encompasses a portion of southeast Saskatchewan and approximately three counties of North Dakota. The Williston Basin area holds over 40% of its proved and probable oil and liquids reserves and accounted for over 45% of its oil and liquids production. The company has identified over 50 undeveloped Mississippian locations in the Williston Basin.",Energy,CA,10/21/1993,Zargon Oil & Gas Ltd,Stock,,,0.045,1034730.0,Zargon Oil & Gas Ltd,CAD,0,Zargon Oil & Gas Ltd,False,Zargon Oil & Gas ,zargon-oil-gas,"$11,034,730.00 ",,Zargon Oil & Gas,1.0,Z
8353.0,7560.0,ZCL.TO,ZCL Composites Inc.,USD,TSX,,,Industrials,,,ZCL Composites Inc.,Stock,,,0.0,0.0,ZCL Composites Inc.,$,0,ZCL Composites Inc.,False,ZCL Composites .,zcl-composites-inc,$10.00 ,,ZCL Composites,2.0,Z
,,ZAL.SW,Zalando SE,CHF,SIX,Retailing,"Zalando SE operates as an online fashion and lifestyle retailer in Europe. It offers a range of products, including shoes, apparel, accessories, and beauty products for women, men, and children, as well as free delivery and returns services. The company also sells its products through its Zalando Lounge; and brick-and-mortar stores in Berlin, Frankfurt, Cologne, Leipzig, Hamburg, Hanover, Münster, and Stuttgart. Zalando SE was founded in 2008 and is headquartered in Berlin, Germany.",Retail,DE,10/1/2014,Zalando SE,,,,42.3,10497252400.0,Zalando SE,CHF,Zalando SE,Zalando SE,,Zalando SE,zal.sw,,,Zalando SE,,Z
,,ZENA.TO,ZENABIS GLOBAL INC,CAD,TSX,,"Zenabis Global Inc. engages in the cultivation and sale of medical and recreational cannabis in Canada and internationally. The company produces and markets strains of dried cannabis under the Zenabis, Namaste, and Re-Ã¼p brands; and various oil-based cannabis products. It owns 3.5 million square feet of total facility space for production and cultivation. The company is headquartered in Vancouver, Canada.",Healthcare,CA,5/27/2019,ZENABIS GLOBAL INC,,,,0.155,124606520.0,ZENABIS GLOBAL INC,CAD,ZENABIS GLOBAL INC,ZENABIS GLOBAL INC,,ZENABIS GLOBAL INC,zena.to,,,ZENABIS GLOBAL INC,,Z
,,ZEN.AX,Zenith Energy Limited,AUD,ASX,Utilities,,Utilities,US,,Zenith Energy Limited,,,,1.05,156855296.0,Zenith Energy Limited,AUD,Zenith Energy Limited,Zenith Energy Limited,,Zenith Energy Limited,zen.ax,,,Zenith Energy Limited,,Z
,,Z1P.AX,Zip Co Limited,AUD,ASX,Diversified Financials,"Zip Co Limited provides point-of-sale credit and digital payment services to consumers and merchants in Australia, the United Kingdom, the United States, New Zealand, and South Africa. The company operates through ZIP AU, Zip Global, and Spotcap segments. It offers integrated retail finance solutions to merchants in the retail, education, health, and travel industries through online and in store. The company provides Zip Pay and Zip Money, which are digital wallets; and Pocketbook, a personal finance application to help people manage their finances, budget, and savings, as well as unsecured loans to small and medium sized businesses. In addition, it offers a Buy Now Pay Later services whereby consumers split repayments into equal instalments. The company was formerly known as ZipMoney Limited and changed its name to Zip Co Limited in December 2017. Zip Co Limited was incorporated in 2009 and is based in Sydney, Australia.",Financial Services,AU,,Zip Co Limited,,,,10.83,5981646800.0,Zip Co Limited,AUD,Zip Co Limited,Zip Co Limited,,Zip Co Limited,z1p.ax,,,Zip Co Limited,,Z
,,ZAIM.L,Zaim Credit Systems PLC,GBp,LSE,,"Zaim Credit Systems Plc operates as a microcredit company in Russia. The company provides loans of up to 30,000 Russian Roubles to individuals and companies. It operates through a network of approximately 95 sites located primarily in Moscow, as well as other urban areas of Western Russia, including St. Petersburg and Volgograd. The company was formerly known as Agana Holdings Plc and changed its name to Zaim Credit Systems Plc in July 2019. The company was founded in 2011 and is headquartered in Moscow, Russia. Zaim Credit Systems Plc is a subsidiary of Zaim SA.",,GB,11/4/2019,Zaim Credit Systems PLC,,,,3.8,16605050.0,Zaim Credit Systems PLC,GBp,Zaim Credit Systems PLC,Zaim Credit Systems PLC,,Zaim Credit Systems PLC,zaim.l,,,Zaim Credit Systems PLC,,Z
,,ZAL.DE,Zalando SE,EUR,XETRA,Retailing,"Zalando SE operates as an online fashion and lifestyle retailer in Europe. It offers a range of products, including shoes, apparel, accessories, and beauty products for women, men, and children, as well as free delivery and returns services. The company also sells its products through its Zalando Lounge; and brick-and-mortar stores in Berlin, Frankfurt, Cologne, Leipzig, Hamburg, Hanover, Münster, and Stuttgart. Zalando SE was founded in 2008 and is headquartered in Berlin, Germany.",Retail,DE,10/1/2014,Zalando SE,,,,99.86,25073346600.0,Zalando SE,EUR,Zalando SE,Zalando SE,,Zalando SE,zal.de,,,Zalando SE,,Z
,,ZAL.OL,Zalaris ASA,NOK,OSE,Commercial  & Professional Services,"Zalaris ASA provides full-service outsourced personnel and payroll services. The company operates through two segments, Managed Services and Professional Services. It offers a range of payroll and human resource (HR) outsourcing services, including payroll processing, time and attendance, and travel expenses, as well as cloud-based HR functionality services, such as talent management, digital personnel archive, HR analytics, mobile solutions, etc. The company also provides consulting services. It serves retail, bank and insurance, offshore and energy, infrastructure, transportation, technology, services, and health industries. Zalaris ASA has operations in Norway, Sweden, Denmark, Finland, Germany, Latvia, the United Kingdom, and internationally. The company was formerly known as Zalaris HR Services AS and changed its name to Zalaris ASA in May 2014. Zalaris ASA was founded in 2000 and is headquartered in Oslo, Norway.",Professional Services,NO,,Zalaris ASA,,,,59.6,1169399680.0,Zalaris ASA,NOK,Zalaris ASA,Zalaris ASA,,Zalaris ASA,zal.ol,,,Zalaris ASA,,Z
,,ZAM.L,Zambeef Products PLC,GBp,LSE,"Food, Beverage & Tobacco","Zambeef Products PLC, together with its subsidiaries, engages in the agri-businesses in Zambia and internationally. The company engages in the production, processing, distribution, and retailing of beef, chicken, pork, milk, eggs, dairy products, edible oils, fish, flour, and stock feed. It is also involved in row cropping operations primarily maize, soya beans, and wheat with approximately 7,973 hectares of row crops under irrigation and 8,776 hectares of rain-fed/dry-land crops; and palm tree plantation. The company operates 226 retail outlets throughout Zambia and West Africa. In addition, it produces, processes, and sells leather, shoes, and meat products, as well as engages in chicken breeding. Zambeef Products PLC was incorporated in 1994 and is headquartered in Lusaka, Zambia.",Food Products,ZM,2/25/2003,Zambeef Products PLC,,,,6.375,19161976.0,Zambeef Products PLC,GBp,Zambeef Products PLC,Zambeef Products PLC,,Zambeef Products PLC,zam.l,,,Zambeef Products PLC,,Z
,,ZBH.SW,Zimmer Biomet Holdings Inc,CHF,SIX,Health Care Equipment & Services,"Zimmer Biomet Holdings, Inc., together with its subsidiaries, designs, manufactures, and markets musculoskeletal healthcare products and solutions in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. It operates in four segments: Spine, less Asia Pacific; Office Based Technologies; Craniomaxillofacial and Thoracic; and Dental. The company provides orthopaedic reconstructive products, such as knee and hip replacement products; S.E.T. products, including surgical, sports medicine, biologics, foot and ankle, extremities, and trauma products; spine products comprising medical devices and surgical instruments; and face and skull reconstruction products, as well as products that fixate and stabilize the bones of the chest to facilitate healing or reconstruction after open heart surgery, trauma, or for deformities of the chest. It also offers dental products that include dental reconstructive implants, and dental prosthetic and regenerative products; and bone cement and office based technology products. The company's products and solutions are used to treat patients suffering from disorders of, or injuries to, bones, joints, or supporting soft tissues. It serves orthopedic surgeons, neurosurgeons, oral surgeons, dentists, hospitals, stocking distributors, healthcare dealers, and other specialists, as well as agents, healthcare purchasing organizations, or buying groups. The company was formerly known as Zimmer Holdings, Inc. and changed its name to Zimmer Biomet Holdings, Inc. in June 2015. Zimmer Biomet Holdings, Inc. was founded in 1927 and is headquartered in Warsaw, Indiana.",Health Care,US,7/25/2001,Zimmer Biomet Holdings Inc,,,,140.0,30589440000.0,Zimmer Biomet Holdings Inc,CHF,Zimmer Biomet Holdings Inc,Zimmer Biomet Holdings Inc,,Zimmer Biomet Holdings Inc,zbh.sw,,,Zimmer Biomet Holdings Inc,,Z
,,ZBK,Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes due September 15 2028,USD,NYSE,Banks,,Financial Services,US,,Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes due September 15 2028,,,,30.7096,6207362600.0,Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes due September 15 2028,$,Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes due September 15 2028,Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes due September 15 2028,,Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes due September 15 2028,zbk,,,Zions Bancorporation 6.95% Fixed-to-Floating Rate Subordinated Notes due September 15 2028,,Z
,,ZDPY,"Zoned Properties, Inc.",USD,PNK,Real Estate,"Zoned Properties, Inc., a real estate development and services firm, owns, develops, and leases a portfolio of properties in the United States. It primarily provide specialized real estate services for clients in the regulated cannabis industry. The company was formerly known as Vanguard Minerals Corporation and changed its name to Zoned Properties Inc. in October 2013. Zoned Properties Inc. was founded in 2003 and is headquartered in Scottsdale, Arizona.",Real Estate,US,,"Zoned Properties, Inc.",,,,0.42505,5105488.0,"Zoned Properties, Inc.",$,"Zoned Properties, Inc.","Zoned Properties, Inc.",,"Zoned Properties, Inc.",zdpy,,,"Zoned Properties, Inc.",,Z
,,ZEELEARN.NS,Zee Learn Ltd,INR,NSE,Consumer Services,"Zee Learn Limited, together with its subsidiaries, operates in the education industry in India. The company operates through Educational, Construction and Leasing for Education, and Training Manpower and Related Activities segments. It operates Kidzee, a chain of approximately 1900 preschools in approximately 800 cities; Mount Litera World Preschool, an international standard preschool; Mount Litera Zee schools, a chain of schools in the private-unaided category with approximately 129 schools in approximately 110 cities; and Mount Litera School International, a co-educational day school. The company also operates Zee Institute of Creative Art, a classical and digital animation training academy that trains youth in classical 2D, modern 3D animation, VFX, visual effect, graphic design, and web design; and Zee Institute of Media Arts, a TV and film training institute that offers professional courses in direction, acting, sound, editing, production, cinematography, and film animation, as well as training of other software, such as Autodesk, Smoke, and Flame. In addition, it provides consultancy and advisory services in the area of human resources, such as manpower placement, recruitment, selection, business process, and others; and e-learning online education and testing services. Further, the company is involved in the construction and leasing of properties for commercial use. Zee Learn Limited was incorporated in 2010 and is based in Mumbai, India.",Diversified Consumer Services,IN,12/16/2010,Zee Learn Ltd,,,,12.15,3955505150.0,Zee Learn Ltd,INR,Zee Learn Ltd,Zee Learn Ltd,,Zee Learn Ltd,zeelearn.ns,,,Zee Learn Ltd,,Z
,,ZEEL.NS,Zee Entertainment Enterprises Ltd,INR,NSE,Media & Entertainment,"Zee Entertainment Enterprises Limited, together with its subsidiaries, engages in broadcasting satellite television channels. The company broadcasts channels, including Hindi entertainment channels, such as Zee TV, Zee TV HD, &tv, &tv HD, BIG Magic, and Zee Anmol; Hindi movie channels comprising Zee Anmol Cinema, Zee Cinema, Zee Action, Zee Classic, &pictures, and Zee Bollywood, as well as Zee Cinema HD and &pictures HD; and regional entertainment channels, including Zee Marathi, Zee Yuva, Zee Bangla, Zee Tamil, Zee Telegu, Zee Kannada, Zee Sarthak, Zee Punjab, Zee Keralam, Big Ganga, Zee Talkies, Zee Bangla Cinema, Zee Cinemalu, Zee Biskope, Zee Thirai, Zee Picchar, Zee Marathi HD, Zee Talkies HD, Zee Telugu HD, and Zee Bangla HD. It also broadcasts niche channels comprising Zee Café, Zee Café HD, &privé HD, Zing, &flix, &flix HD, and Zee ETC Bollywood; and ZEE5, India.com, TheHealthSite.com, Bollywoodlife.com, Cricket Country, and BGR.in digital entertainment platforms, as well as broadcasts 35 channels in the international markets. In addition, the company operates Zee Studios, a film production and distribution studio, as well as Zee Music Company, a music publishing label; operates as a space selling agent for other satellite television channels; and sells media content, which includes programs/film rights/feeds/music rights. Further, it operates Zee LIVE, a live event; and Zee Theatre, a theatre. The company has approximately 1.3 billion viewers in 173 countries worldwide. The company was formerly known as Zee Telefilms Limited and changed its name to Zee Entertainment Enterprises Limited in January 2007. Zee Entertainment Enterprises Limited was founded in 1982 and is based in Mumbai, India.",Media,IN,9/1/1993,Zee Entertainment Enterprises Ltd,,,,212.5,204000000000.0,Zee Entertainment Enterprises Ltd,INR,Zee Entertainment Enterprises Ltd,Zee Entertainment Enterprises Ltd,,Zee Entertainment Enterprises Ltd,zeel.ns,,,Zee Entertainment Enterprises Ltd,,Z
,,ZEEMEDIA.NS,Zee Media Corporation Ltd,INR,NSE,Media & Entertainment,"Zee Media Corporation Limited engages in the broadcasting of satellite television channels in India and internationally. The company also sells television programs; and provides advertisement and subscription services. It serves approximately 345 million viewers through 14 news channels in 8 languages, including 1 global English news channel under the WION name; 4 national news channels comprising Zee News, Zee Hindustan, Zee Business, and Zee Salaam; 8 regional news channels, such as Zee 24 Taas, Zee Punjab Haryana Himachal, Zee Madhya Pradesh Chattisgarh, Zee Rajasthan, Zee Odisha, Zee Bihar Jharkhand, Zee 24 Kalak, and Zee Uttar Pradesh Uttarakhand; and Zee 24 Ghanta. The company also operates digital news platforms, including zeenews.com, zeebiz.com, and wionews.com serving approximately 422 million users. The company was formerly known as Zee News Limited and changed its name to Zee Media Corporation Limited in July 2013. Zee Media Corporation Limited was incorporated in 1999 and is based in Noida, India.",Media,IN,1/10/2007,Zee Media Corporation Ltd,,,,5.55,2607950590.0,Zee Media Corporation Ltd,INR,Zee Media Corporation Ltd,Zee Media Corporation Ltd,,Zee Media Corporation Ltd,zeemedia.ns,,,Zee Media Corporation Ltd,,Z
