Quarter & Year,index,date,filing_date,accepted_date,net_revenue,cost_of_sales,gross_profit_margin_non,gross_profit_margin_ratio,r_n_d,g_n_a,s_n_m,other_income,total_opex,cost_expenses,interest_expense,d_n_a,ebitda_non,ebitda_margin,operating_income,operating_margin,total_other_income,pretax_income_non,pretax_income_margin,income_tax_expense,net_income,profit_margin,eps_non,eps_diluted,shares_outstanding_non,shares_outstanding_diluted,sec_filing_link,sec_statement_link,cash_non,short_term_investments,cash_n_short_term_investments,inventory,other_current_assets,total_current_assets,pp_n_e,goodwill,intangible_assets,goodwill_n_intangible_assets,long_term_investments,tax_assets,other_assets,total_assets,accounts_payable,short_term_debt,income_tax_payables,deferred_revenue,other_current_liabilities,total_current_liabilities,long_term_debt,deferred_revenue_non_current,deferred_tax_liabilities_non_current,other_non_current_liabilities,total_non_current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comprehensive_income,other_se,total_se,total_l_se,total_investments,total_debt,net_debt,deferred_income_tax,sbc,change_in_working_capital,accounts_receivable,other_working_capital,other_non_cash_items,net_cash_by_operating_activities,investments_in_pp_n_e,acquisitions_net,purchase_of_investments,sales_maturities_of_investments,other_investing_activities,net_cash_used_for_investing_activities,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activities,net_cash_used_provided_by_financing_activities,effect_of_fx_rate_changes_on_cash,net_change_in_cash,cash_at_end_of_period,cash_at_beginning_of_period,operating_cash_flow,capex,free_cash_flow,QQ-YYYY,Year,ffo_math,book_value_math,ebit_math,working_capital_math,quick_assets_math,quick_ratio_math,current_ratio,repeater,Quarter & Year
Q1-2013,0,1364688000000,,,12951000000,5136000000.0,7815000000,0.603428,1617000000.0,2450000000,0.0,0.0,4067000000,9203000000,295000000.0,899000000.0,4894000000,0.377886,3748000000,0.28939899999999996,-161000000.0,3882000000,0.299745,354000000.0,3346000000.0,0.258358,4.971769999999999,4.971769999999999,673000000,673000000,,,15375000000,34723000000,50098000000,648000000.0,3392000000,62808000000,12300000000,10595000000,7324000000,17919000000,1470000000.0,1978000000.0,3513000000.0,96692000000,2094000000,0.0,0.0,0.0,4570000000,13252000000,2989000000.0,0.0,0.0,3000000000,7967000000,3000000000,21219000000,0.0,51688000000,356000000.0,-147000000.0,75473000000,96692000000,36193000000,5139000000.0,-10236000000,202000000.0,0.0,3439000000.0,273000000.0,49556000000.0,651000000.0,3633000000,0.0,0.0,0.0,0.0,0.0,-2441000000,0.0,0.0,0.0,0.0,0.0,-517000000.0,-78000000.0,597000000.0,15375000000.0,14778000000.0,3633000000,-1203000000,2430000000,Q1-2013,2013,4245000000.0,75473000000,3995000000.0,49556000000,50371000000.0,62160000000.0,0.21099223028913514,,Q1-2013
Q4-2012,0,1356912000000,,,14419000000,6213000000.0,8206000000,0.56911,1935000000.0,2877000000,0.0,0.0,4812000000,11025000000,0.0,953000000.0,4478000000,0.310562,3394000000,0.235384,152000000.0,3546000000,0.24592600000000003,639000000.0,2886000000.0,0.200153,4.30746,4.30746,670000000,670000000,,,14778000000,33310000000,48088000000,505000000.0,3276000000,60454000000,11854000000,10537000000,7473000000,18010000000,1469000000.0,1872000000.0,3155000000.0,93798000000,2012000000,0.0,0.0,0.0,4279000000,14337000000,2988000000.0,0.0,0.0,2886000000,7746000000,2886000000,22083000000,0.0,48342000000,538000000.0,-66000000.0,71715000000,93798000000,34779000000,5537000000.0,-9241000000,-289000000.0,0.0,3730000000.0,-626000000.0,46117000000.0,637000000.0,4669000000,0.0,0.0,0.0,0.0,0.0,-5514000000,0.0,0.0,0.0,0.0,0.0,-692000000.0,55000000.0,-1482000000.0,14778000000.0,16260000000.0,4669000000,-1020000000,3649000000,Q4-2012,2012,3839000000.0,71715000000,3525000000.0,46117000000,47462000000.0,59949000000.0,0.2371555232077282,0.23074624251542902,Q4-2012
Q3-2012,0,1348963200000,,,13304000000,5955000000.0,7349000000,0.5523899999999999,1879000000.0,2730000000,0.0,0.0,4609000000,10564000000,0.0,828000000.0,3651000000,0.274429,2740000000,0.20595300000000002,65000000.0,2805000000,0.210839,647000000.0,2176000000.0,0.16355999999999998,3.26237,3.26237,667000000,667000000,,,16260000000,29464000000,45724000000,618000000.0,2670000000,56821000000,11401000000,10485000000,7754000000,18239000000,1063000000.0,1461000000.0,2436000000.0,89730000000,2233000000,0.0,0.0,0.0,3744000000,14434000000,2988000000.0,0.0,0.0,2819000000,7268000000,2819000000,21702000000,0.0,45456000000,368000000.0,-198000000.0,68028000000,89730000000,30527000000,6206000000.0,-10054000000,-168000000.0,0.0,2558000000.0,-393000000.0,42387000000.0,736000000.0,4004000000,0.0,0.0,0.0,0.0,0.0,-3307000000,0.0,0.0,0.0,0.0,0.0,52000000.0,74000000.0,823000000.0,16260000000.0,15437000000.0,4004000000,-872000000,3132000000,Q3-2012,2012,3004000000.0,68028000000,2823000000.0,42387000000,45331000000.0,56203000000.0,0.25402580032030414,,Q3-2012
Q2-2012,0,1341014400000,,,11807000000,4677000000.0,7130000000,0.6038789999999999,1538000000.0,2355000000,0.0,0.0,3893000000,8570000000,0.0,670000000.0,4112000000,0.34826799999999997,3237000000,0.27415900000000004,253000000.0,3490000000,0.295587,657000000.0,2785000000.0,0.235877,4.20695,4.20695,662000000,662000000,,,15437000000,27685000000,43122000000,634000000.0,2760000000,53857000000,10909000000,10120000000,7862000000,17982000000,1040000000.0,1509000000.0,2409000000.0,86051000000,2419000000,0.0,0.0,0.0,4015000000,14028000000,2987000000.0,0.0,0.0,2806000000,7302000000,2806000000,21330000000,0.0,43280000000,84000000.0,-305000000.0,64721000000,86051000000,28725000000,6205000000.0,-9232000000,-163000000.0,0.0,-7288000000.0,-1703000000.0,39829000000.0,455000000.0,4252000000,0.0,0.0,0.0,0.0,0.0,-12386000000,0.0,0.0,0.0,0.0,0.0,639000000.0,-176000000.0,-7671000000.0,15437000000.0,23108000000.0,4252000000,-774000000,3478000000,Q2-2012,2012,3455000000.0,64721000000,3442000000.0,39829000000,41419000000.0,53223000000.0,0.26046753439664294,,Q2-2012
Q1-2012,0,1333152000000,,,10645000000,3789000000.0,6856000000,0.644058,1441000000.0,2026000000,0.0,0.0,3467000000,7256000000,139000000.0,511000000.0,4195000000,0.39408200000000004,3389000000,0.318365,17000000.0,3545000000,0.33302,655000000.0,2890000000.0,0.271489,4.37879,4.37879,660000000,660000000,,,23108000000,26208000000,49316000000,0.0,1830000000,56859000000,9875000000,7325000000,1541000000,8866000000,880000000.0,384000000.0,715000000.0,77144000000,760000000,0.0,0.0,0.0,4249000000,9742000000,2987000000.0,0.0,0.0,2319000000,5690000000,2319000000,15432000000,0.0,40495000000,422000000.0,6000000.0,61712000000,77144000000,27088000000,5455000000.0,-17653000000,354000000.0,0.0,3272000000.0,264000000.0,47117000000.0,460000000.0,3694000000,0.0,0.0,0.0,0.0,0.0,8151000000,0.0,0.0,0.0,0.0,0.0,1230000000.0,50000000.0,13125000000.0,23108000000.0,9983000000.0,3694000000,-607000000,3087000000,Q1-2012,2012,3401000000.0,61712000000,3684000000.0,47117000000,49580000000.0,56859000000.0,0.17133611213704075,,Q1-2012
Q4-2011,0,1325289600000,,,10584000000,3702000000.0,6882000000,0.650227,1298000000.0,2077000000,0.0,0.0,3375000000,7077000000,0.0,503000000.0,3992000000,0.377173,3507000000,0.331349,-18000000.0,3489000000,0.32964899999999997,784000000.0,2705000000.0,0.25557399999999997,4.11094,4.11094,658000000,658000000,,,9983000000,34643000000,44626000000,35000000.0,1925000000,52758000000,9603000000,7346000000,1578000000,8924000000,790000000.0,287000000.0,714000000.0,72574000000,588000000,0.0,0.0,0.0,3919000000,8913000000,2986000000.0,0.0,0.0,2243000000,5516000000,2243000000,14429000000,0.0,37605000000,276000000.0,-51000000.0,58145000000,72574000000,35433000000,4204000000.0,-5779000000,-183000000.0,0.0,2691000000.0,-844000000.0,43845000000.0,625000000.0,3924000000,0.0,0.0,0.0,0.0,0.0,-4559000000,0.0,0.0,0.0,0.0,0.0,40000000.0,-52000000.0,-647000000.0,9983000000.0,10630000000.0,3924000000,-951000000,2973000000,Q4-2011,2011,3208000000.0,58145000000,3489000000.0,43845000000,43782000000.0,52723000000.0,0.1689412032298419,0.18248255933896063,Q4-2011
Q3-2011,0,1317340800000,,,9720000000,3378000000.0,6342000000,0.652469,1404000000.0,1880000000,0.0,0.0,3284000000,6662000000,275000000.0,492000000.0,4127000000,0.424588,3058000000,0.314609,27000000.0,3360000000,0.345679,631000000.0,2729000000.0,0.28076100000000004,4.16641,4.16641,655000000,655000000,,,10630000000,31930000000,42560000000,0.0,1621000000,50042000000,9204000000,6989000000,1474000000,8463000000,891000000.0,263000000.0,703000000.0,69088000000,563000000,0.0,0.0,0.0,4506000000,8888000000,2986000000.0,0.0,0.0,2121000000,5370000000,2121000000,14258000000,0.0,34901000000,232000000.0,133000000.0,54830000000,69088000000,32821000000,4204000000.0,-6426000000,62000000.0,0.0,2510000000.0,-107000000.0,41154000000.0,491000000.0,3950000000,0.0,0.0,0.0,0.0,0.0,-3447000000,0.0,0.0,0.0,0.0,0.0,-80000000.0,-113000000.0,310000000.0,10630000000.0,10320000000.0,3950000000,-680000000,3270000000,Q3-2011,2011,3221000000.0,54830000000,3635000000.0,41154000000,42453000000.0,50042000000.0,0.17761080692218537,,Q3-2011
Q2-2011,0,1309392000000,,,9026000000,3172000000.0,5854000000,0.648571,1234000000.0,1739000000,0.0,0.0,2973000000,6145000000,202000000.0,455000000.0,3742000000,0.41458,2881000000,0.319189,2000000.0,3085000000,0.34179,580000000.0,2505000000.0,0.277532,3.8420199999999998,3.8420199999999998,652000000,652000000,,,10320000000,28798000000,39118000000,0.0,1481000000,46442000000,9003000000,6677000000,1381000000,8058000000,893000000.0,129000000.0,618000000.0,64861000000,567000000,0.0,0.0,0.0,3341000000,7798000000,2985000000.0,0.0,0.0,1958000000,5072000000,1958000000,12870000000,0.0,32172000000,1206000000.0,603000000.0,51991000000,64861000000,29691000000,4202000000.0,-6118000000,175000000.0,0.0,4666000000.0,-260000000.0,38644000000.0,444000000.0,3519000000,0.0,0.0,0.0,0.0,0.0,-6614000000,0.0,0.0,0.0,0.0,0.0,958000000.0,42000000.0,-2095000000.0,10320000000.0,12415000000.0,3519000000,-917000000,2602000000,Q2-2011,2011,2960000000.0,51991000000,3287000000.0,38644000000,38858000000.0,46442000000.0,0.16790835881314328,,Q2-2011
Q1-2011,0,1301529600000,,,8575000000,2936000000.0,5639000000,0.657609,1226000000.0,1617000000,0.0,0.0,3343000000,6279000000,0.0,401000000.0,2793000000,0.325714,2296000000,0.267755,96000000.0,2392000000,0.27895,594000000.0,1798000000.0,0.209679,2.75345,2.75345,653000000,653000000,,,12415000000,24260000000,36675000000,0.0,1817000000,43310000000,8249000000,6308000000,1016000000,7324000000,666000000.0,0.0,731000000.0,59960000000,516000000,0.0,0.0,0.0,3191000000,9332000000,0.0,0.0,0.0,1777000000,1777000000,1777000000,11109000000,0.0,29666000000,762000000.0,381000000.0,48851000000,59960000000,24926000000,3216000000.0,-9199000000,289000000.0,0.0,2412000000.0,36000000.0,33978000000.0,444000000.0,3172000000,0.0,0.0,0.0,0.0,0.0,-4421000000,0.0,0.0,0.0,0.0,0.0,-111000000.0,145000000.0,-1215000000.0,12415000000.0,13630000000.0,3172000000,-890000000,2282000000,Q1-2011,2011,2199000000.0,48851000000,2392000000.0,33978000000,36711000000.0,43310000000.0,0.2154698683906719,,Q1-2011
Q4-2010,0,1293753600000,,,8440000000,2946000000.0,5494000000,0.650948,1051000000.0,1461000000,0.0,0.0,2512000000,5458000000,157000000.0,381000000.0,3680000000,0.43601899999999993,2982000000,0.35331799999999997,3000000.0,3142000000,0.372275,599000000.0,2543000000.0,0.30130300000000004,3.9063,3.9063,651000000,651000000,,,13630000000,21345000000,34975000000,0.0,1585000000,41562000000,7759000000,6256000000,1044000000,7300000000,523000000.0,0.0,966000000.0,57851000000,483000000,0.0,0.0,0.0,3677000000,9996000000,0.0,0.0,0.0,1614000000,1614000000,1614000000,11610000000,0.0,27868000000,138000000.0,44000000.0,46241000000,57851000000,21868000000,3465000000.0,-10165000000,-14000000.0,0.0,649000000.0,-636000000.0,31566000000.0,340000000.0,3526000000,0.0,0.0,0.0,0.0,0.0,-2849000000,0.0,0.0,0.0,0.0,0.0,1752000000.0,-56000000.0,2373000000.0,13630000000.0,11257000000.0,3526000000,-2545000000,981000000,Q4-2010,2010,2924000000.0,46241000000,3299000000.0,31566000000,34339000000.0,41562000000.0,0.24050815648910062,0.17851355391209145,Q4-2010
Q3-2010,0,1285804800000,,,7286000000,2552000000.0,4734000000,0.6497390000000001,994000000.0,1193000000,0.0,0.0,2187000000,4739000000,164000000.0,342000000.0,3220000000,0.44194300000000003,2547000000,0.349575,3000000.0,2714000000,0.37249499999999997,547000000.0,2167000000.0,0.29741999999999996,3.35969,3.35969,645000000,645000000,,,11257000000,22123000000,33380000000,0.0,1348000000,39447000000,5506000000,6099000000,993000000,7092000000,485000000.0,0.0,950000000.0,53342000000,528000000,0.0,0.0,0.0,3935000000,8530000000,0.0,0.0,0.0,1522000000,1522000000,1522000000,10052000000,0.0,25324000000,531000000.0,54000000.0,43290000000,53342000000,22608000000,2122000000.0,-9135000000,27000000.0,0.0,1503000000.0,-308000000.0,30917000000.0,359000000.0,2886000000,0.0,0.0,0.0,0.0,0.0,-4546000000,0.0,0.0,0.0,0.0,0.0,2067000000.0,137000000.0,544000000.0,11257000000.0,10713000000.0,2886000000,-758000000,2128000000,Q3-2010,2010,2509000000.0,43290000000,2878000000.0,30917000000,33072000000.0,39447000000.0,0.21623951124293356,,Q3-2010
Q2-2010,0,1277856000000,,,6820000000,2467000000.0,4353000000,0.63827,898000000.0,1090000000,0.0,0.0,1988000000,4455000000,73000000.0,342000000.0,2849000000,0.417742,2365000000,0.34677399999999997,-4000000.0,2434000000,0.35689099999999996,594000000.0,1840000000.0,0.269795,2.8527099999999996,2.8527099999999996,645000000,645000000,,,10713000000,19346000000,30059000000,0.0,1485000000,35161000000,4920000000,5788000000,904000000,6692000000,377000000.0,0.0,961000000.0,48045000000,397000000,0.0,0.0,0.0,3849000000,5747000000,0.0,0.0,0.0,1685000000,1685000000,1685000000,7432000000,0.0,23158000000,346000000.0,-85000000.0,40613000000,48045000000,19723000000,0.0,-10713000000,9000000.0,0.0,1204000000.0,-224000000.0,29414000000.0,290000000.0,2085000000,0.0,0.0,0.0,0.0,0.0,139000000,0.0,0.0,-704000000.0,0.0,0.0,-646000000.0,-57000000.0,1521000000.0,10713000000.0,9192000000.0,2085000000,-476000000,1609000000,Q2-2010,2010,2182000000.0,40613000000,2507000000.0,29414000000,29835000000.0,35161000000.0,0.16344813856261198,,Q2-2010
Q1-2010,0,1269993600000,,,6775000000,2452000000.0,4323000000,0.638081,818000000.0,1017000000,0.0,0.0,1835000000,4287000000,15000000.0,331000000.0,2852000000,0.420959,2488000000,0.367232,3000000.0,2506000000,0.36988899999999997,551000000.0,1955000000.0,0.288561,3.0310099999999998,3.0310099999999998,645000000,645000000,,,9192000000,17322000000,26514000000,0.0,1534000000,31132000000,4773000000,5122000000,790000000,5912000000,154000000.0,0.0,1299000000.0,42871000000,329000000,0.0,0.0,0.0,1439000000,2922000000,0.0,0.0,0.0,1666000000,1666000000,1666000000,4588000000,0.0,21949000000,326000000.0,163000000.0,38283000000,42871000000,17476000000,0.0,-9192000000,-13000000.0,0.0,1790000000.0,94000000.0,28210000000.0,281000000.0,2584000000,0.0,0.0,0.0,0.0,0.0,-3424000000,0.0,0.0,-97000000.0,0.0,0.0,-123000000.0,-43000000.0,-1006000000.0,9192000000.0,10198000000.0,2584000000,-239000000,2345000000,Q1-2010,2010,2286000000.0,38283000000,2521000000.0,28210000000,26608000000.0,31132000000.0,0.09385840935371964,,Q1-2010
Q4-2009,0,1262217600000,,,6674000000,2408000000.0,4265000000,0.639047,736000000.0,1048000000,0.0,0.0,1785000000,4193000000,83000000.0,365000000.0,3017000000,0.452053,2481000000,0.371741,5000000.0,2569000000,0.384927,595000000.0,1974000000.0,0.295775,3.06522,3.06522,644000000,644000000,,,10198000000,14287000000,24485000000,0.0,1480000000,29167000000,4845000000,4903000000,775000000,5678000000,129000000.0,0.0,1323000000.0,40497000000,216000000,0.0,0.0,0.0,979000000,2747000000,0.0,0.0,0.0,1745000000,1746000000,1745000000,4493000000,0.0,20082000000,210000000.0,105000000.0,36004000000,40497000000,14416000000,0.0,-10198000000,20000000.0,0.0,2388000000.0,-371000000.0,26420000000.0,257000000.0,2731000000,0.0,0.0,0.0,0.0,0.0,-4773000000,0.0,0.0,0.0,0.0,0.0,158000000.0,-6000000.0,-1889000000.0,10199000000.0,12088000000.0,2731000000,-221000000,2510000000,Q4-2009,2009,2339000000.0,36004000000,2652000000.0,26420000000,24114000000.0,29167000000.0,0.09418178077964823,0.09128764574170367,Q4-2009
Q3-2009,0,1254268800000,,,5945000000,2226000000.0,3719000000,0.625568,758000000.0,887000000,0.0,0.0,1645000000,3871000000,-8000000.0,379000000.0,2438000000,0.41009300000000004,2074000000,0.34886500000000004,1000000.0,2067000000,0.34768699999999997,428000000.0,1639000000.0,0.275694,2.56495,2.56495,639000000,639000000,,,12088000000,9907000000,21994000000,0.0,1480000000,26354000000,4917000000,4849000000,823000000,5672000000,110000000.0,0.0,1312000000.0,37703000000,193000000,0.0,0.0,0.0,852000000,2322000000,0.0,0.0,0.0,1659000000,1659000000,1659000000,3981000000,0.0,18108000000,466000000.0,233000000.0,33722000000,37703000000,10017000000,0.0,-12088000000,-174000000.0,0.0,2198000000.0,-105000000.0,24032000000.0,286000000.0,2726000000,0.0,0.0,0.0,0.0,0.0,-2610000000,0.0,0.0,0.0,0.0,0.0,29000000.0,31000000.0,175000000.0,12086000000.0,11911000000.0,2726000000,-187000000,2539000000,Q3-2009,2009,2018000000.0,33722000000,2059000000.0,24032000000,21890000000.0,26354000000.0,0.08810806708659027,,Q3-2009
Q2-2009,0,1246320000000,,,5523000000,2108000000.0,3415000000,0.618323,708000000.0,833000000,0.0,0.0,1541000000,3649000000,-15000000.0,377000000.0,2219000000,0.40177399999999996,1874000000,0.339308,-2000000.0,1856000000,0.336049,372000000.0,1485000000.0,0.268876,2.33124,2.33124,637000000,637000000,,,11911000000,7433000000,19344000000,0.0,1643000000,23835000000,5006000000,4837000000,856000000,5693000000,94000000.0,0.0,1107000000.0,35159000000,222000000,0.0,0.0,0.0,778000000,2001000000,0.0,0.0,0.0,1563000000,1563000000,1563000000,3564000000,0.0,16469000000,162000000.0,81000000.0,31595000000,35159000000,7527000000,0.0,-11911000000,-101000000.0,0.0,1937000000.0,-159000000.0,21834000000.0,287000000.0,1609000000,0.0,0.0,0.0,0.0,0.0,-217000000,0.0,0.0,0.0,0.0,0.0,51000000.0,42000000.0,1485000000.0,11912000000.0,10427000000.0,1609000000,-139000000,1470000000,Q2-2009,2009,1862000000.0,31595000000,1842000000.0,21834000000,19185000000.0,23835000000.0,0.08395217117684078,,Q2-2009
Q1-2009,0,1238457600000,,,5509000000,2102000000.0,3407000000,0.6184430000000001,642000000.0,882000000,0.0,0.0,1523000000,3625000000,7000000.0,403000000.0,2300000000,0.41749899999999995,1884000000,0.341986,-1000000.0,1890000000,0.343075,467000000.0,1423000000.0,0.258305,2.24448,2.24448,634000000,634000000,,,10427000000,7359000000,17785000000,0.0,1753000000,22081000000,5122000000,4830000000,910000000,5740000000,101000000.0,0.0,903000000.0,33513000000,196000000,0.0,0.0,0.0,1058000000,2184000000,0.0,0.0,0.0,1481000000,1481000000,1481000000,3665000000,0.0,14984000000,338000000.0,169000000.0,29848000000,33513000000,7460000000,0.0,-10427000000,-13000000.0,0.0,2021000000.0,99000000.0,19897000000.0,224000000.0,2250000000,0.0,0.0,0.0,0.0,0.0,-419000000,0.0,0.0,0.0,0.0,0.0,-5000000.0,-56000000.0,1770000000.0,10427000000.0,8657000000.0,2250000000,-263000000,1987000000,Q1-2009,2009,1826000000.0,29848000000,1897000000.0,19897000000,17885000000.0,22081000000.0,0.09890856392373534,,Q1-2009
Q4-2008,0,1230681600000,,,5701000000,2190000000.0,3511000000,0.615857,733000000.0,917000000,0.0,0.0,2745000000,4935000000,68000000.0,385000000.0,1288000000,0.225925,765000000,0.134187,1000000.0,835000000,0.146466,453000000.0,382000000.0,0.067006,0.60252,0.60252,634000000,634000000,,,8657000000,7189000000,15846000000,0.0,1690000000,20178000000,5234000000,4840000000,997000000,5837000000,85000000.0,13000000.0,720000000.0,31768000000,178000000,0.0,0.0,0.0,832000000,2302000000,0.0,0.0,0.0,1214000000,1227000000,1214000000,3529000000,0.0,13562000000,454000000.0,227000000.0,28239000000,31768000000,7274000000,0.0,-8657000000,-100000000.0,0.0,2137000000.0,-101000000.0,17876000000.0,1320000000.0,2122000000,0.0,0.0,0.0,0.0,0.0,-1816000000,0.0,0.0,0.0,0.0,0.0,11000000.0,-30000000.0,286000000.0,8656000000.0,8370000000.0,2122000000,-367000000,1755000000,Q4-2008,2008,767000000.0,28239000000,903000000.0,17876000000,15745000000.0,20178000000.0,0.11408464664486075,0.1351849988287255,Q4-2008
Q3-2008,0,1222732800000,,,5541000000,2173000000.0,3368000000,0.607833,705000000.0,1016000000,0.0,0.0,1721000000,3894000000,20000000.0,387000000.0,2076000000,0.374662,1648000000,0.297419,1000000.0,1669000000,0.301209,379000000.0,1290000000.0,0.23281,2.0283,2.0283,636000000,636000000,,,8370000000,6042000000,14413000000,0.0,1009000000,17963000000,5213000000,4822000000,1048000000,5870000000,1101000000.0,20000000.0,772000000.0,30807000000,241000000,0.0,0.0,0.0,816000000,2224000000,0.0,0.0,0.0,1087000000,1108000000,1087000000,3332000000,0.0,13179000000,202000000.0,101000000.0,27475000000,30807000000,7143000000,0.0,-8370000000,-19000000.0,0.0,1768000000.0,101000000.0,15739000000.0,270000000.0,2185000000,0.0,0.0,0.0,0.0,0.0,-1137000000,0.0,0.0,0.0,0.0,0.0,5000000.0,-46000000.0,1007000000.0,8371000000.0,7364000000.0,2185000000,-452000000,1733000000,Q3-2008,2008,1677000000.0,27475000000,1689000000.0,15739000000,14513000000.0,17963000000.0,0.12381005399988866,,Q3-2008
Q2-2008,0,1214784000000,,,5367000000,2148000000.0,3220000000,0.599963,682000000.0,959000000,0.0,0.0,1641000000,3789000000,53000000.0,391000000.0,2079000000,0.387367,1578000000,0.29401900000000003,5000000.0,1636000000,0.30482600000000004,388000000.0,1247000000.0,0.232346,1.96069,1.96069,636000000,636000000,,,7364000000,5370000000,12734000000,0.0,941000000,16317000000,5138000000,4854000000,1139000000,5993000000,1068000000.0,22000000.0,759000000.0,29180000000,439000000,0.0,0.0,0.0,858000000,2346000000,0.0,0.0,0.0,899000000,921000000,899000000,3267000000,0.0,11889000000,238000000.0,119000000.0,25913000000,29180000000,6438000000,0.0,-7364000000,-68000000.0,0.0,966000000.0,-81000000.0,13971000000.0,249000000.0,1767000000,0.0,0.0,0.0,0.0,0.0,-959000000,0.0,0.0,0.0,0.0,0.0,43000000.0,-7000000.0,844000000.0,7363000000.0,6519000000.0,1767000000,-697000000,1070000000,Q2-2008,2008,1638000000.0,25913000000,1688000000.0,13971000000,12653000000.0,16317000000.0,0.1437764294907152,,Q2-2008
Q1-2008,0,1206921600000,,,5186000000,2111000000.0,3076000000,0.5931350000000001,673000000.0,856000000,0.0,0.0,1529000000,3640000000,170000000.0,337000000.0,2220000000,0.428076,1546000000,0.29811,-3000000.0,1714000000,0.330505,406000000.0,1307000000.0,0.252025,2.0582700000000003,2.0582700000000003,635000000,635000000,,,6519000000,5615000000,12135000000,0.0,769000000,15465000000,4742000000,4791000000,1204000000,5995000000,1057000000.0,0.0,418000000.0,27605000000,358000000,0.0,0.0,0.0,897000000,2460000000,0.0,0.0,0.0,807000000,807000000,807000000,3267000000,0.0,10642000000,266000000.0,133000000.0,24338000000,27605000000,6672000000,0.0,-6519000000,-38000000.0,0.0,-2248000000.0,-398000000.0,13005000000.0,185000000.0,1779000000,0.0,0.0,0.0,0.0,0.0,-1407000000,0.0,0.0,0.0,0.0,0.0,29000000.0,37000000.0,438000000.0,6520000000.0,6082000000.0,1779000000,-842000000,937000000,Q1-2008,2008,1644000000.0,24338000000,1883000000.0,13005000000,11736000000.0,15465000000.0,0.15906886517943744,,Q1-2008
Q4-2007,0,1199059200000,,,4827000000,1956000000.0,2871000000,0.594779,631000000.0,799000000,0.0,0.0,1430000000,3386000000,165000000.0,290000000.0,2063000000,0.427388,1441000000,0.298529,2000000.0,1608000000,0.33312600000000003,402000000.0,1206000000.0,0.24984499999999998,1.8962299999999999,1.8962299999999999,636000000,636000000,,,6082000000,8137000000,14219000000,0.0,762000000,17289000000,4039000000,2299000000,447000000,2746000000,1060000000.0,0.0,271000000.0,25336000000,282000000,0.0,0.0,0.0,700000000,2036000000,0.0,0.0,0.0,611000000,610000000,611000000,2646000000,0.0,9335000000,226000000.0,113000000.0,22690000000,25336000000,9197000000,0.0,-6082000000,-164000000.0,0.0,1302000000.0,-275000000.0,15253000000.0,72000000.0,1693000000,0.0,0.0,0.0,0.0,0.0,-876000000,0.0,0.0,0.0,0.0,0.0,145000000.0,12000000.0,975000000.0,6082000000.0,5107000000.0,1693000000,-678000000,1015000000,Q4-2007,2007,1496000000.0,22690000000,1773000000.0,15253000000,13944000000.0,17289000000.0,0.1177627393140147,0.10222852708091501,Q4-2007
Q3-2007,0,1191110400000,,,4231000000,1663000000.0,2569000000,0.6071850000000001,549000000.0,702000000,0.0,0.0,1251000000,2914000000,159000000.0,250000000.0,1881000000,0.444576,1318000000,0.31151,-4000000.0,1472000000,0.347908,402000000.0,1070000000.0,0.252895,1.6903599999999999,1.6903599999999999,633000000,633000000,,,5107000000,7981000000,13087000000,0.0,759000000,15734000000,3589000000,2277000000,485000000,2762000000,1048000000.0,0.0,295000000.0,23341000000,232000000,0.0,0.0,0.0,654000000,1783000000,0.0,0.0,0.0,521000000,521000000,521000000,2304000000,0.0,8123000000,164000000.0,82000000.0,21037000000,23341000000,9029000000,0.0,-5107000000,0.0,0.0,412000000.0,-239000000.0,13951000000.0,132000000.0,1632000000,0.0,0.0,0.0,0.0,0.0,-1090000000,0.0,0.0,0.0,0.0,0.0,49000000.0,21000000.0,613000000.0,5106000000.0,4493000000.0,1632000000,-553000000,1079000000,Q3-2007,2007,1320000000.0,21037000000,1631000000.0,13951000000,12849000000.0,15734000000.0,0.11332146942926147,,Q3-2007
Q2-2007,0,1183161600000,,,3872000000,1560000000.0,2312000000,0.5971069999999999,532000000.0,675000000,0.0,0.0,1207000000,2767000000,138000000.0,223000000.0,1603000000,0.413998,1105000000,0.285382,0.0,1242000000,0.320764,317000000.0,925000000.0,0.23889499999999997,1.46593,1.46593,631000000,631000000,,,4493000000,8010000000,12504000000,0.0,705000000,14858000000,3219000000,1723000000,340000000,2063000000,1039000000.0,0.0,324000000.0,21424000000,136000000,0.0,0.0,0.0,575000000,1319000000,0.0,0.0,0.0,445000000,445000000,445000000,1764000000,0.0,7053000000,58000000.0,29000000.0,19660000000,21424000000,9049000000,0.0,-4493000000,0.0,0.0,712000000.0,-172000000.0,13539000000.0,143000000.0,1230000000,0.0,0.0,0.0,0.0,0.0,-939000000,0.0,0.0,0.0,0.0,0.0,120000000.0,1000000.0,412000000.0,4493000000.0,4081000000.0,1230000000,-575000000,655000000,Q2-2007,2007,1148000000.0,19660000000,1380000000.0,13539000000,12331000000.0,14858000000.0,0.08877372459281195,,Q2-2007
