,date,open,high,low,close,adjClose,change,changePercent,label,changeOverTime,volume,unadjustedVolume,vwap
0,2019-05-08,14.95,14.95,14.7,14.775,0.146598,-0.175,-1.171,"May 08, 19",-0.01171,2900.0,2900.0,14.80833
0,2019-05-07,15.05,15.15,14.975,15.0,0.148831,-0.05,-0.332,"May 07, 19",-0.00332,17600.0,17600.0,15.04167
0,2019-05-06,14.71,15.15,14.71,15.1,0.149823,0.39,2.651,"May 06, 19",0.02651,57800.0,57800.0,14.98667
0,2019-05-03,14.65,14.83,14.65,14.75,0.14635,0.1,0.683,"May 03, 19",0.00683,9500.0,9500.0,14.74333
0,2019-05-02,14.69,15.0,14.65,14.7,0.145854,0.01,0.068,"May 02, 19",0.00068,14000.0,14000.0,14.78333
0,2019-05-01,15.05,15.05,14.69,14.99,0.148732,-0.06,-0.399,"May 01, 19",-0.00399,51500.0,51500.0,14.91
0,2019-04-30,15.08,15.08,14.69,15.0,0.148831,-0.08,-0.531,"April 30, 19",-0.00531,13200.0,13200.0,14.92333
0,2019-04-29,14.4,15.19,14.4,15.1,0.149823,0.7,4.861,"April 29, 19",0.04861,421000.0,421000.0,14.89667
0,2019-04-26,14.5,14.5,14.25,14.4,0.142878,-0.1,-0.69,"April 26, 19",-0.0069,3400.0,3400.0,14.38333
0,2019-04-25,14.75,14.75,14.5,14.55,0.144366,-0.2,-1.356,"April 25, 19",-0.01356,9400.0,9400.0,14.6
0,2019-04-24,15.24,15.35,14.75,14.75,0.14635,-0.49,-3.215,"April 24, 19",-0.03215,67900.0,67900.0,14.95
0,2019-04-23,15.5,15.55,15.4,15.4,0.1528,-0.1,-0.645,"April 23, 19",-0.00645,66300.0,66300.0,15.45
0,2019-04-22,15.5,15.6,15.5,15.5,0.153792,0.0,0.0,"April 22, 19",0.0,3500.0,3500.0,15.53333
0,2019-04-18,15.71,15.795,15.24,15.5,0.153792,-0.21,-1.337,"April 18, 19",-0.01337,742300.0,742300.0,15.51167
0,2019-04-17,15.742,15.8,15.71,15.8,0.156768,0.058,0.368,"April 17, 19",0.00368,59600.0,59600.0,15.77
0,2019-04-16,15.6,15.8,15.6,15.8,0.156768,0.2,1.282,"April 16, 19",0.01282,113900.0,113900.0,15.73333
0,2019-04-15,15.655,15.85,15.51,15.85,0.157265,0.195,1.246,"April 15, 19",0.01246,76600.0,76600.0,15.73667
0,2019-04-12,15.8,16.049999,15.45,15.9,0.157761,0.1,0.633,"April 12, 19",0.00633,179900.0,179900.0,15.8
0,2019-04-11,17.0,17.0,15.8,15.89,0.157661,-1.11,-6.529,"April 11, 19",-0.06529,200900.0,200900.0,16.23
0,2019-04-10,15.325,15.87,15.3,15.87,0.157463,0.545,3.556,"April 10, 19",0.03556,30700.0,30700.0,15.68
0,2019-04-09,15.15,15.35,15.15,15.3,0.151807,0.15,0.99,"April 09, 19",0.0099,39000.0,39000.0,15.26667
0,2019-04-08,15.11,15.25,15.02,15.25,0.151311,0.14,0.927,"April 08, 19",0.00927,38600.0,38600.0,15.17333
0,2019-04-05,14.7,15.09,14.6,14.95,0.148335,0.25,1.701,"April 05, 19",0.01701,58300.0,58300.0,14.88
0,2019-04-04,14.15,14.55,14.15,14.55,0.144366,0.4,2.827,"April 04, 19",0.02827,114300.0,114300.0,14.41667
0,2019-04-03,14.1,14.18,14.1,14.125,0.140149,0.025,0.177,"April 03, 19",0.00177,35800.0,35800.0,14.135
0,2019-04-02,14.2,14.2,13.95,14.1,0.139901,-0.1,-0.704,"April 02, 19",-0.00704,2439600.0,2439600.0,14.08333
0,2019-04-01,13.95,14.05,13.75,14.05,0.139405,0.1,0.717,"April 01, 19",0.00717,502900.0,502900.0,13.95
0,2019-03-29,13.85,13.99,13.75,13.99,0.13881,0.14,1.011,"March 29, 19",0.01011,98500.0,98500.0,13.91
0,2019-03-28,13.85,13.85,13.72,13.8,0.136924,-0.05,-0.361,"March 28, 19",-0.00361,199500.0,199500.0,13.79
0,2019-03-27,13.91,13.91,13.75,13.8,0.136924,-0.11,-0.791,"March 27, 19",-0.00791,153600.0,153600.0,13.82
0,2019-03-26,13.75,14.115,13.5,13.85,0.13742,0.1,0.727,"March 26, 19",0.00727,537700.0,537700.0,13.82167
0,2019-03-25,13.17,13.75,13.17,13.75,0.136428,0.58,4.404,"March 25, 19",0.04404,338600.0,338600.0,13.55667
0,2019-03-22,13.72,13.73,13.11,13.55,0.134444,-0.17,-1.239,"March 22, 19",-0.01239,93000.0,93000.0,13.46333
0,2019-03-21,13.83,13.85,13.71,13.72,0.136131,-0.11,-0.795,"March 21, 19",-0.00795,234100.0,234100.0,13.76
0,2019-03-20,13.72,13.82,13.66,13.8,0.136924,0.08,0.583,"March 20, 19",0.00583,234900.0,234900.0,13.76
0,2019-03-19,13.74,13.75,13.4,13.74,0.136329,0.0,0.0,"March 19, 19",0.0,1656700.0,1656700.0,13.63
0,2019-03-18,13.53,13.6,13.25,13.6,0.13494,0.07,0.517,"March 18, 19",0.00517,5200.0,5200.0,13.48333
0,2019-03-15,13.25,13.9,13.0,13.9,0.137917,0.65,4.906,"March 15, 19",0.04906,660800.0,660800.0,13.6
0,2019-03-14,13.21,13.35,12.95,13.26,0.131566,0.05,0.379,"March 14, 19",0.00379,26400.0,26400.0,13.18667
0,2019-03-13,13.25,13.5,13.1,13.4,0.132956,0.15,1.132,"March 13, 19",0.01132,56400.0,56400.0,13.33333
0,2019-03-12,13.76,13.76,13.44,13.45,0.133452,-0.31,-2.253,"March 12, 19",-0.02253,110200.0,110200.0,13.55
0,2019-03-11,13.99,14.0,13.65,13.78,0.136726,-0.21,-1.501,"March 11, 19",-0.01501,127100.0,127100.0,13.81
0,2019-03-08,13.75,13.8,13.7,13.7,0.135932,-0.05,-0.364,"March 08, 19",-0.00364,3200.0,3200.0,13.73333
0,2019-03-07,13.9,13.98,13.9,13.9,0.137917,0.0,0.0,"March 07, 19",0.0,1300.0,1300.0,13.92667
0,2019-03-06,13.955,13.955,13.9,13.9,0.137917,-0.055,-0.394,"March 06, 19",-0.00394,11500.0,11500.0,13.91833
0,2019-03-05,13.92,14.02,13.92,14.0,0.138909,0.08,0.575,"March 05, 19",0.00575,14400.0,14400.0,13.98
0,2019-03-04,14.25,14.25,13.92,13.92,0.138115,-0.33,-2.316,"March 04, 19",-0.02316,27800.0,27800.0,14.03
0,2019-03-01,14.87,14.87,13.8,14.0,0.138909,-0.87,-5.851,"March 01, 19",-0.05851,38100.0,38100.0,14.22333
0,2019-02-28,14.725,15.0,14.39,14.87,0.147541,0.145,0.985,"February 28, 19",0.00985,80500.0,80500.0,14.75333
0,2019-02-27,14.73,14.74,14.7,14.74,0.146251,0.01,0.068,"February 27, 19",0.00068,10500.0,10500.0,14.72667
0,2019-02-26,14.9,14.945,14.5,14.6,0.144862,-0.3,-2.013,"February 26, 19",-0.02013,18000.0,18000.0,14.68167
0,2019-02-25,15.0,15.0,14.96,15.0,0.148831,0.0,0.0,"February 25, 19",0.0,32600.0,32600.0,14.98667
0,2019-02-22,14.875,15.0,14.75,15.0,0.148831,0.125,0.84,"February 22, 19",0.0084,42600.0,42600.0,14.91667
0,2019-02-21,14.65,14.9,14.65,14.75,0.14635,0.1,0.683,"February 21, 19",0.00683,7100.0,7100.0,14.76667
0,2019-02-20,14.86,15.0,14.75,14.9,0.147839,0.04,0.269,"February 20, 19",0.00269,23500.0,23500.0,14.88333
0,2019-02-19,14.9,14.99,14.73,14.86,0.147442,-0.04,-0.268,"February 19, 19",-0.00268,33500.0,33500.0,14.86
0,2019-02-15,14.9,15.1,14.51,14.98,0.148632,0.08,0.537,"February 15, 19",0.00537,24500.0,24500.0,14.86333
0,2019-02-14,14.6,15.0,14.6,15.0,0.148831,0.4,2.74,"February 14, 19",0.0274,6700.0,6700.0,14.86667
0,2019-02-13,14.65,14.75,14.65,14.7,0.145854,0.05,0.341,"February 13, 19",0.00341,45300.0,45300.0,14.7
0,2019-02-12,14.6,14.8,14.2,14.6,0.144862,0.0,0.0,"February 12, 19",0.0,11800.0,11800.0,14.53333
0,2019-02-11,15.0,15.0,14.1,14.35,0.142381,-0.65,-4.333,"February 11, 19",-0.04333,88400.0,88400.0,14.48333
0,2019-02-08,14.94,15.0,14.72,14.99,0.148732,0.05,0.335,"February 08, 19",0.00335,32200.0,32200.0,14.90333
0,2019-02-07,14.79,14.79,14.79,14.79,0.146747,0.0,0.0,"February 07, 19",0.0,2900.0,2900.0,14.79
0,2019-02-06,14.97,14.98,14.8,14.8,0.146846,-0.17,-1.136,"February 06, 19",-0.01136,6600.0,6600.0,14.86
0,2019-02-05,15.05,15.05,15.0,15.0,0.148831,-0.05,-0.332,"February 05, 19",-0.00332,29600.0,29600.0,15.01667
0,2019-02-04,15.225,15.25,15.04,15.04,0.149228,-0.185,-1.215,"February 04, 19",-0.01215,31400.0,31400.0,15.11
0,2019-02-01,15.35,15.35,15.2,15.2,0.150815,-0.15,-0.977,"February 01, 19",-0.00977,38700.0,38700.0,15.25
0,2019-01-31,15.5,15.55,15.35,15.35,0.152304,-0.15,-0.968,"January 31, 19",-0.00968,27300.0,27300.0,15.41667
0,2019-01-30,15.45,15.5,15.41,15.41,0.152899,-0.04,-0.259,"January 30, 19",-0.00259,15600.0,15600.0,15.44
0,2019-01-29,15.525,15.525,15.45,15.45,0.153296,-0.075,-0.483,"January 29, 19",-0.00483,34600.0,34600.0,15.475
0,2019-01-28,15.5,15.514,15.45,15.45,0.153296,-0.05,-0.323,"January 28, 19",-0.00323,11300.0,11300.0,15.47133
0,2019-01-25,15.7,15.7,15.61,15.62,0.154982,-0.08,-0.51,"January 25, 19",-0.0051,61700.0,61700.0,15.64333
0,2019-01-24,15.7,15.85,15.6,15.85,0.157265,0.15,0.955,"January 24, 19",0.00955,7200.0,7200.0,15.76667
0,2019-01-23,15.705,15.705,15.51,15.51,0.153891,-0.195,-1.242,"January 23, 19",-0.01242,800.0,800.0,15.575
0,2019-01-22,15.75,15.75,15.5,15.64,0.155181,-0.11,-0.698,"January 22, 19",-0.00698,5300.0,5300.0,15.63
0,2019-01-18,15.2,16.0,15.2,15.6,0.154784,0.4,2.632,"January 18, 19",0.02632,211900.0,211900.0,15.6
0,2019-01-17,15.25,15.35,15.1,15.15,0.150319,-0.1,-0.656,"January 17, 19",-0.00656,34500.0,34500.0,15.2
0,2019-01-16,15.32,15.6,15.04,15.25,0.151311,-0.07,-0.457,"January 16, 19",-0.00457,101500.0,101500.0,15.29667
0,2019-01-15,15.04,15.5,15.04,15.17,0.150518,0.13,0.864,"January 15, 19",0.00864,8100.0,8100.0,15.23667
0,2019-01-14,15.5,15.5,15.04,15.28,0.151609,-0.22,-1.419,"January 14, 19",-0.01419,64800.0,64800.0,15.27333
0,2019-01-11,15.74,15.74,15.45,15.5,0.153792,-0.24,-1.525,"January 11, 19",-0.01525,14400.0,14400.0,15.56333
0,2019-01-10,15.53,15.6,15.4,15.5,0.153792,-0.03,-0.193,"January 10, 19",-0.00193,84900.0,84900.0,15.5
0,2019-01-09,15.75,15.825,15.75,15.75,0.156272,0.0,0.0,"January 09, 19",0.0,9200.0,9200.0,15.775
0,2019-01-08,16.15,16.25,15.87,16.0,0.158753,-0.15,-0.929,"January 08, 19",-0.00929,21500.0,21500.0,16.04
0,2019-01-07,16.0,16.299999,16.0,16.16,0.16034,0.16,1.0,"January 07, 19",0.01,51100.0,51100.0,16.15333
0,2019-01-04,15.73,16.0,15.5,16.0,0.158753,0.27,1.716,"January 04, 19",0.01716,25500.0,25500.0,15.83333
0,2019-01-03,15.55,15.73,15.55,15.73,0.156074,0.18,1.158,"January 03, 19",0.01158,1300.0,1300.0,15.67
0,2019-01-02,15.65,15.66,15.65,15.66,0.155379,0.01,0.064,"January 02, 19",0.00064,10000.0,10000.0,15.65667
0,2018-12-31,14.95,15.8,14.95,15.8,0.156768,0.85,5.686,"December 31, 18",0.05686,51100.0,51100.0,15.51667
0,2018-12-28,15.125,15.125,14.56,14.85,0.147343,-0.275,-1.818,"December 28, 18",-0.01818,16500.0,16500.0,14.845
0,2018-12-27,14.76,15.01,14.29,15.01,0.14893,0.25,1.694,"December 27, 18",0.01694,31700.0,31700.0,14.77
0,2018-12-26,15.1,15.24,14.85,15.01,0.14893,-0.09,-0.596,"December 26, 18",-0.00596,47500.0,47500.0,15.03333
0,2018-12-24,14.75,15.29,14.75,15.1,0.149823,0.35,2.373,"December 24, 18",0.02373,12900.0,12900.0,15.04667
0,2018-12-21,14.5,15.29,14.4,15.05,0.149327,0.55,3.793,"December 21, 18",0.03793,47400.0,47400.0,14.91333
0,2018-12-20,14.7,14.85,14.42,14.8,0.146846,0.1,0.68,"December 20, 18",0.0068,101800.0,101800.0,14.69
0,2018-12-19,14.76,14.88,14.75,14.8,0.146846,0.04,0.271,"December 19, 18",0.00271,279400.0,279400.0,14.81
0,2018-12-18,15.43,15.43,14.61,14.75,0.14635,-0.68,-4.407,"December 18, 18",-0.04407,1318900.0,1318900.0,14.93
0,2018-12-17,16.950001,16.950001,15.06,15.75,0.156272,-1.2,-7.08,"December 17, 18",-0.0708,180800.0,180800.0,15.92
0,2018-12-14,16.799999,16.799999,16.450001,16.450001,0.163218,-0.35,-2.083,"December 14, 18",-0.02083,75500.0,75500.0,16.56667
0,2018-12-13,17.0,17.0,16.85,16.879999,0.167484,-0.12,-0.706,"December 13, 18",-0.00706,132400.0,132400.0,16.91
0,2018-12-12,16.700001,17.200001,16.700001,17.0,0.168675,0.3,1.796,"December 12, 18",0.01796,353800.0,353800.0,16.96667
0,2018-12-11,17.200001,17.200001,16.85,16.85,0.167187,-0.35,-2.035,"December 11, 18",-0.02035,83800.0,83800.0,16.96667
0,2018-12-10,17.15,17.4,17.1,17.18,0.170461,0.03,0.175,"December 10, 18",0.00175,30200.0,30200.0,17.22667
0,2018-12-07,17.5,18.0,16.959999,17.5,0.173636,0.0,0.0,"December 07, 18",0.0,152200.0,152200.0,17.48667
0,2018-12-06,17.299999,18.174999,17.299999,17.5,0.173636,0.2,1.156,"December 06, 18",0.01156,102500.0,102500.0,17.65833
0,2018-12-04,18.6,18.625,18.299999,18.5,0.183558,-0.1,-0.538,"December 04, 18",-0.00538,41000.0,41000.0,18.475
0,2018-12-03,18.450001,18.75,18.450001,18.6,0.18455,0.15,0.813,"December 03, 18",0.00813,100400.0,100400.0,18.6
0,2018-11-30,18.75,18.75,18.48,18.48,0.18336,-0.27,-1.44,"November 30, 18",-0.0144,26500.0,26500.0,18.57
0,2018-11-29,18.610001,18.799999,18.5,18.75,0.186039,0.14,0.752,"November 29, 18",0.00752,5300.0,5300.0,18.68333
0,2018-11-28,18.799999,18.85,18.6,18.674999,0.185294,-0.125,-0.665,"November 28, 18",-0.00665,105100.0,105100.0,18.70833
0,2018-11-27,19.4,19.4,18.959999,18.959999,0.188122,-0.44,-2.268,"November 27, 18",-0.02268,32500.0,32500.0,19.10667
0,2018-11-26,19.809999,19.809999,19.25,19.25,0.191,-0.56,-2.827,"November 26, 18",-0.02827,126300.0,126300.0,19.43667
0,2018-11-23,19.85,19.889999,19.41,19.559999,0.194075,-0.29,-1.461,"November 23, 18",-0.01461,64700.0,64700.0,19.62
0,2018-11-21,20.15,20.15,19.9,19.9,0.197449,-0.25,-1.241,"November 21, 18",-0.01241,65500.0,65500.0,19.98333
0,2018-11-20,20.75,20.75,20.1,20.1,0.199433,-0.65,-3.133,"November 20, 18",-0.03133,57300.0,57300.0,20.31667
0,2018-11-19,20.77,20.799999,20.690001,20.719999,0.205585,-0.05,-0.241,"November 19, 18",-0.00241,29600.0,29600.0,20.73667
0,2018-11-16,20.9,21.0,20.700001,20.799999,0.206379,-0.1,-0.478,"November 16, 18",-0.00478,148300.0,148300.0,20.83333
0,2018-11-15,21.0,21.98,20.799999,20.950001,0.207867,-0.05,-0.238,"November 15, 18",-0.00238,82100.0,82100.0,21.24333
0,2018-11-14,21.15,21.200001,20.66,21.0,0.208363,-0.15,-0.709,"November 14, 18",-0.00709,140600.0,140600.0,20.95333
0,2018-11-13,21.6,21.6,21.1,21.1,0.209355,-0.5,-2.315,"November 13, 18",-0.02315,121500.0,121500.0,21.26667
0,2018-11-12,21.35,21.379999,21.219999,21.24,0.210744,-0.11,-0.515,"November 12, 18",-0.00515,24700.0,24700.0,21.28
0,2018-11-09,21.51,21.559999,21.35,21.35,0.211836,-0.16,-0.744,"November 09, 18",-0.00744,21200.0,21200.0,21.42
0,2018-11-08,21.450001,21.66,21.450001,21.610001,0.214416,0.16,0.746,"November 08, 18",0.00746,66900.0,66900.0,21.57333
0,2018-11-07,21.4,21.700001,21.299999,21.700001,0.215309,0.3,1.402,"November 07, 18",0.01402,59600.0,59600.0,21.56667
0,2018-11-06,21.549999,21.690001,21.4,21.4,0.212332,-0.15,-0.696,"November 06, 18",-0.00696,52400.0,52400.0,21.49667
0,2018-11-05,21.549999,21.700001,21.48,21.549999,0.21382,0.0,0.0,"November 05, 18",0.0,124600.0,124600.0,21.57667
0,2018-11-02,21.67,21.700001,21.549999,21.549999,0.21382,-0.12,-0.554,"November 02, 18",-0.00554,117600.0,117600.0,21.6
0,2018-11-01,21.35,21.9,21.200001,21.700001,0.215309,0.35,1.639,"November 01, 18",0.01639,60900.0,60900.0,21.6
0,2018-10-31,21.4,21.4,21.15,21.32,0.211538,-0.08,-0.374,"October 31, 18",-0.00374,97600.0,97600.0,21.29
0,2018-10-30,21.17,21.290001,21.17,21.219999,0.210546,0.05,0.236,"October 30, 18",0.00236,8600.0,8600.0,21.22667
0,2018-10-29,21.17,21.32,21.15,21.18,0.210149,0.01,0.047,"October 29, 18",0.00047,73400.0,73400.0,21.21667
0,2018-10-26,20.99,21.15,20.99,21.15,0.209851,0.16,0.762,"October 26, 18",0.00762,64700.0,64700.0,21.09667
0,2018-10-25,20.700001,21.040001,20.700001,21.0,0.208363,0.3,1.449,"October 25, 18",0.01449,170100.0,170100.0,20.91333
0,2018-10-24,21.299999,21.299999,20.379999,20.700001,0.205387,-0.6,-2.817,"October 24, 18",-0.02817,558300.0,558300.0,20.79333
0,2018-10-23,21.870001,21.870001,21.610001,21.870001,0.216995,0.0,0.0,"October 23, 18",0.0,76600.0,76600.0,21.78333
0,2018-10-22,21.99,21.99,21.809999,21.9,0.217293,-0.09,-0.409,"October 22, 18",-0.00409,45800.0,45800.0,21.9
0,2018-10-19,21.825001,21.99,21.809999,21.99,0.218186,0.165,0.756,"October 19, 18",0.00756,5200.0,5200.0,21.93
0,2018-10-18,21.85,21.9,21.799999,21.809999,0.2164,-0.04,-0.183,"October 18, 18",-0.00183,129900.0,129900.0,21.83667
0,2018-10-17,21.85,21.969999,21.75,21.969999,0.217988,0.12,0.549,"October 17, 18",0.00549,125200.0,125200.0,21.89667
0,2018-10-16,21.790001,21.870001,21.75,21.85,0.216797,0.06,0.275,"October 16, 18",0.00275,41500.0,41500.0,21.82333
0,2018-10-15,21.84,21.9,21.84,21.84,0.216698,0.0,0.0,"October 15, 18",0.0,35600.0,35600.0,21.86
0,2018-10-12,21.514999,21.85,21.5,21.85,0.216797,0.335,1.557,"October 12, 18",0.01557,22600.0,22600.0,21.73333
0,2018-10-11,21.559999,21.6,21.4,21.530001,0.213622,-0.03,-0.139,"October 11, 18",-0.00139,68600.0,68600.0,21.51
0,2018-10-10,21.719999,21.754999,21.58,21.58,0.214118,-0.14,-0.645,"October 10, 18",-0.00645,46200.0,46200.0,21.63833
0,2018-10-09,21.790001,21.9,21.700001,21.719999,0.215507,-0.07,-0.321,"October 09, 18",-0.00321,61500.0,61500.0,21.77333
0,2018-10-08,21.9,21.9,21.799999,21.85,0.216797,-0.05,-0.228,"October 08, 18",-0.00228,109800.0,109800.0,21.85
0,2018-10-05,21.5,21.9,21.5,21.75,0.215805,0.25,1.163,"October 05, 18",0.01163,117000.0,117000.0,21.71667
0,2018-10-04,21.549999,21.709999,21.469999,21.549999,0.21382,0.0,0.0,"October 04, 18",0.0,529800.0,529800.0,21.57667
0,2018-10-03,21.6,21.700001,21.450001,21.549999,0.21382,-0.05,-0.231,"October 03, 18",-0.00231,176900.0,176900.0,21.56667
0,2018-10-02,21.700001,21.9,21.5,21.6,0.214316,-0.1,-0.461,"October 02, 18",-0.00461,89600.0,89600.0,21.66667
0,2018-10-01,21.75,21.76,21.549999,21.709999,0.215408,-0.04,-0.184,"October 01, 18",-0.00184,42300.0,42300.0,21.67333
0,2018-09-28,21.6,21.620001,21.299999,21.450001,0.212828,-0.15,-0.694,"September 28, 18",-0.00694,151700.0,151700.0,21.45667
0,2018-09-27,21.75,21.75,21.5,21.6,0.214316,-0.15,-0.69,"September 27, 18",-0.0069,138600.0,138600.0,21.61667
0,2018-09-26,21.799999,21.799999,21.68,21.719999,0.215507,-0.08,-0.367,"September 26, 18",-0.00367,492200.0,492200.0,21.73333
0,2018-09-25,21.450001,21.75,21.379999,21.75,0.215805,0.3,1.399,"September 25, 18",0.01399,1098800.0,1098800.0,21.62667
0,2018-09-24,21.17,21.5,21.17,21.299999,0.21134,0.13,0.614,"September 24, 18",0.00614,411000.0,411000.0,21.32333
0,2018-09-21,21.17,21.200001,20.950001,21.0,0.208363,-0.17,-0.803,"September 21, 18",-0.00803,47300.0,47300.0,21.05
0,2018-09-20,21.209999,21.25,21.1,21.200001,0.210348,-0.01,-0.047,"September 20, 18",-0.00047,124300.0,124300.0,21.18333
0,2018-09-19,21.200001,21.25,21.16,21.209999,0.210447,0.01,0.047,"September 19, 18",0.00047,66500.0,66500.0,21.20667
0,2018-09-18,21.25,21.450001,21.200001,21.25,0.210844,0.0,0.0,"September 18, 18",0.0,120700.0,120700.0,21.3
0,2018-09-17,21.25,21.35,21.25,21.309999,0.211439,0.06,0.282,"September 17, 18",0.00282,24700.0,24700.0,21.30333
0,2018-09-14,21.1,21.5,21.1,21.25,0.210844,0.15,0.711,"September 14, 18",0.00711,83500.0,83500.0,21.28333
0,2018-09-13,20.9,21.200001,20.9,21.15,0.209851,0.25,1.196,"September 13, 18",0.01196,505600.0,505600.0,21.08333
0,2018-09-12,21.25,21.25,20.9,21.0,0.208363,-0.25,-1.176,"September 12, 18",-0.01176,167600.0,167600.0,21.05
0,2018-09-11,21.24,21.27,20.950001,21.25,0.210844,0.01,0.047,"September 11, 18",0.00047,120600.0,120600.0,21.15667
0,2018-09-10,21.0,21.25,21.0,21.25,0.210844,0.25,1.19,"September 10, 18",0.0119,67800.0,67800.0,21.16667
0,2018-09-07,21.25,21.25,20.9,21.0,0.208363,-0.25,-1.176,"September 07, 18",-0.01176,587800.0,587800.0,21.05
0,2018-09-06,21.25,21.25,21.25,21.25,0.210844,0.0,0.0,"September 06, 18",0.0,105800.0,105800.0,21.25
0,2018-09-05,21.549999,21.549999,21.049999,21.4,0.212332,-0.15,-0.696,"September 05, 18",-0.00696,214000.0,214000.0,21.33333
0,2018-09-04,21.6,21.74,21.6,21.6,0.214316,0.0,0.0,"September 04, 18",0.0,22500.0,22500.0,21.64667
0,2018-08-31,21.754999,21.754999,21.5,21.5,0.213324,-0.255,-1.172,"August 31, 18",-0.01172,102900.0,102900.0,21.585
0,2018-08-30,21.75,21.9,21.75,21.75,0.215805,0.0,0.0,"August 30, 18",0.0,28400.0,28400.0,21.8
0,2018-08-29,21.9,21.950001,21.75,21.950001,0.217789,0.05,0.228,"August 29, 18",0.00228,11800.0,11800.0,21.88333
0,2018-08-28,21.75,22.0,21.75,22.0,0.218285,0.25,1.149,"August 28, 18",0.01149,7800.0,7800.0,21.91667
0,2018-08-27,21.950001,22.0,21.75,22.0,0.218285,0.05,0.228,"August 27, 18",0.00228,349100.0,349100.0,21.91667
0,2018-08-24,22.25,22.25,21.950001,22.0,0.218285,-0.25,-1.124,"August 24, 18",-0.01124,34900.0,34900.0,22.06667
0,2018-08-23,22.0,22.5,21.07,21.950001,0.217789,-0.05,-0.227,"August 23, 18",-0.00227,206100.0,206100.0,21.84
0,2018-08-22,21.5,21.799999,21.0,21.799999,0.216301,0.3,1.395,"August 22, 18",0.01395,17500.0,17500.0,21.53333
0,2018-08-21,21.5,22.4,21.5,21.799999,0.216301,0.3,1.395,"August 21, 18",0.01395,51800.0,51800.0,21.9
0,2018-08-20,21.0,22.950001,21.0,22.950001,0.227711,1.95,9.286,"August 20, 18",0.09286,36200.0,36200.0,22.3
0,2018-08-17,21.0,22.0,20.75,22.0,0.218285,1.0,4.762,"August 17, 18",0.04762,37500.0,37500.0,21.58333
0,2018-08-16,21.75,21.75,20.75,21.35,0.211836,-0.4,-1.839,"August 16, 18",-0.01839,1900.0,1900.0,21.28333
0,2018-08-15,22.0,22.0,20.049999,20.75,0.205883,-1.25,-5.682,"August 15, 18",-0.05682,192300.0,192300.0,20.93333
0,2018-08-14,21.049999,23.75,21.049999,22.450001,0.22275,1.4,6.651,"August 14, 18",0.06651,346500.0,346500.0,22.41667
0,2018-08-13,24.75,24.75,21.049999,23.75,0.235649,-1.0,-4.04,"August 13, 18",-0.0404,900.0,900.0,23.18333
0,2018-08-10,24.5,24.5,22.049999,23.75,0.235649,-0.75,-3.061,"August 10, 18",-0.03061,120600.0,120600.0,23.43333
0,2018-08-09,23.24,25.0,22.950001,24.5,0.24309,1.26,5.422,"August 09, 18",0.05422,74000.0,74000.0,24.15
0,2018-08-08,22.25,23.25,21.5,23.25,0.230688,1.0,4.494,"August 08, 18",0.04494,56300.0,56300.0,22.66667
