,date,open,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime,vwap
0,2019-02-04,17.06,17.2599,17.06,17.2599,400.0,400.0,0.1758,1.029,"Feb 4, 19",-0.12299929880186582,17.1325
0,2019-02-01,17.0841,17.0841,17.0841,17.0841,0.0,0.0,0.1682,0.994,"Feb 1, 19",-0.13193195329410684,
0,2019-01-31,16.9159,16.9159,16.9159,16.9159,0.0,0.0,-0.2432,-1.417,"Jan 31, 19",-0.1404784406979461,
0,2019-01-30,17.07,17.1591,17.02,17.1591,279.0,279.0,0.2238,1.322,"Jan 30, 19",-0.12812109386908935,17.045
0,2019-01-29,16.9353,16.9353,16.9353,16.9353,0.0,0.0,-0.1747,-1.021,"Jan 29, 19",-0.13949269839334152,
0,2019-01-28,16.732,16.732,16.732,17.11,0.0,0.0,0.0,0.0,"Jan 28, 19",-0.13061593650600078,
0,2019-01-25,17.11,17.11,17.11,17.11,0.0,0.0,0.2326,1.378,"Jan 25, 19",-0.13061593650600078,
0,2019-01-24,16.78,16.8774,16.78,16.8774,606.0,606.0,0.1503,0.899,"Jan 24, 19",-0.14243468186945504,16.78
0,2019-01-23,16.28,16.82,16.28,16.7271,1600.0,1600.0,-0.0174,-0.104,"Jan 23, 19",-0.15007164415719026,16.4688
0,2019-01-22,16.9,16.9,16.7445,16.7445,300.0,300.0,-0.3155,-1.849,"Jan 22, 19",-0.14918752477058625,16.9
0,2019-01-18,17.05,17.06,17.05,17.06,600.0,600.0,0.18,1.066,"Jan 18, 19",-0.1331565094560125,17.0533
0,2019-01-17,16.88,16.88,16.88,16.88,18.0,18.0,0.0322,0.191,"Jan 17, 19",-0.14230257207605457,
0,2019-01-16,16.8478,16.8478,16.8478,16.8478,0.0,0.0,0.0778,0.464,"Jan 16, 19",-0.14393870105586207,
0,2019-01-15,16.7,16.77,16.7,16.77,300.0,300.0,0.35,2.132,"Jan 15, 19",-0.14789183256608024,16.7
0,2019-01-14,16.42,16.42,16.42,16.42,0.0,0.0,-0.1562,-0.942,"Jan 14, 19",-0.16567584321616194,
0,2019-01-11,16.5762,16.5762,16.5762,16.5762,0.0,0.0,-0.2742,-1.627,"Jan 11, 19",-0.1577390933203255,
0,2019-01-10,16.9,16.9,16.8504,16.8504,301.0,301.0,-0.2371,-1.388,"Jan 10, 19",-0.14380659126246143,16.9
0,2019-01-09,17.09,17.09,17.0875,17.0875,300.0,300.0,0.1275,0.752,"Jan 9, 19",-0.13175919433350608,17.09
0,2019-01-08,16.94,16.96,16.94,16.96,400.0,400.0,0.4017,2.426,"Jan 8, 19",-0.13823765535603577,16.94
0,2019-01-07,16.5583,16.5583,16.5583,16.5583,14.0,14.0,0.4152,2.572,"Jan 7, 19",-0.15864861843642974,
0,2019-01-04,15.93,16.1431,15.93,16.1431,200.0,200.0,0.7456,4.842,"Jan 4, 19",-0.17974553621332673,15.93
0,2019-01-03,15.16,15.5035,15.16,15.3975,326.0,326.0,0.1925,1.266,"Jan 3, 19",-0.217630560043901,15.3978
0,2019-01-02,15.18,15.205,15.145,15.205,300.0,300.0,0.2482,1.659,"Jan 2, 19",-0.22741176590144602,15.1717
0,2018-12-31,14.86,14.9568,14.86,14.9568,100.0,100.0,0.1029,0.693,"Dec 31, 18",-0.24002317002530407,14.86
0,2018-12-28,14.78,14.8539,14.78,14.8539,100.0,100.0,0.0789,0.534,"Dec 28, 18",-0.24525166915642813,14.78
0,2018-12-27,14.775,14.775,14.775,14.775,0.0,0.0,-0.2567,-1.708,"Dec 27, 18",-0.2492606932715465,
0,2018-12-26,14.45,15.0317,14.44,15.0317,11300.0,11300.0,0.5633,3.893,"Dec 26, 18",-0.2362173917461865,14.4646
0,2018-12-24,14.64,14.64,14.4684,14.4684,1267.0,1267.0,-0.5663,-3.767,"Dec 24, 18",-0.26483948660101814,14.5398
0,2018-12-21,15.0347,15.0347,15.0347,15.0347,5.0,5.0,-0.2687,-1.756,"Dec 21, 18",-0.23606495736918578,
0,2018-12-20,15.3034,15.3034,15.3034,15.3034,0.0,0.0,-0.5416,-3.418,"Dec 20, 18",-0.22241191833582302,
0,2018-12-19,16.07,16.07,15.845,15.845,200.0,200.0,0.03,0.19,"Dec 19, 18",-0.1948924321412964,16.07
0,2018-12-18,15.815,15.815,15.815,15.815,0.0,0.0,-0.3511,-2.172,"Dec 18, 18",-0.19641677591130347,
0,2018-12-17,16.53,16.53,16.1661,16.1661,3015.0,3015.0,-0.5386,-3.224,"Dec 17, 18",-0.17857687265632138,16.3937
0,2018-12-14,16.7047,16.7047,16.7047,16.7047,0.0,0.0,-0.1153,-0.685,"Dec 14, 18",-0.15120982083879556,
0,2018-12-13,16.68,16.8468,16.68,16.82,1858.0,1858.0,0.2074,1.248,"Dec 13, 18",-0.14535125961606854,16.8019
0,2018-12-12,16.6126,16.6126,16.6126,16.6126,44.0,44.0,0.1346,0.817,"Dec 12, 18",-0.155889556212717,
0,2018-12-11,16.478,16.478,16.478,16.478,3.0,3.0,0.042,0.256,"Dec 11, 18",-0.16272877859414842,
0,2018-12-10,16.3189,16.436,16.2687,16.436,1400.0,1400.0,0.036,0.22,"Dec 10, 18",-0.1648628598721583,16.283
0,2018-12-06,16.3482,16.4,16.3482,16.4,13900.0,13900.0,0.62,3.929,"Dec 6, 18",-0.1666920723961668,16.3713
0,2018-12-04,15.78,15.78,15.78,15.78,100.0,100.0,-0.15,-0.942,"Dec 4, 18",-0.19819517697631167,15.78
0,2018-12-03,15.93,15.93,15.93,15.93,100.0,100.0,-0.78,-4.668,"Dec 3, 18",-0.19057345812627657,15.93
0,2018-11-30,16.71,16.71,16.71,16.71,100.0,100.0,-0.18,-1.066,"Nov 30, 18",-0.1509405201060942,16.71
0,2018-11-29,16.95,16.95,16.89,16.89,300.0,300.0,1.37,8.827,"Nov 29, 18",-0.14179445748605216,16.93
0,2018-11-28,15.52,15.52,15.52,15.52,100.0,100.0,-1.26,-7.509,"Nov 28, 18",-0.2114061563163724,15.52
0,2018-11-26,16.49,16.78,13.19,16.78,6300.0,6300.0,0.0762,0.456,"Nov 26, 18",-0.14738371797607783,16.6265
0,2018-11-23,16.7,16.75,16.7,16.7038,700.0,700.0,-0.1462,-0.868,"Nov 23, 18",-0.15125555115189565,16.7082
0,2018-11-21,16.7936,16.85,16.7936,16.85,500.0,500.0,0.1099,0.657,"Nov 21, 18",-0.14382691584606147,16.8274
0,2018-11-20,16.7,16.7401,16.7,16.7401,669.0,669.0,-0.4399,-2.561,"Nov 20, 18",-0.14941109519018714,16.7314
0,2018-11-19,16.86,17.38,16.86,17.18,935.0,935.0,0.2357,1.391,"Nov 19, 18",-0.1270591343759844,17.1365
0,2018-11-16,16.85,17.0179,16.85,16.9443,700.0,700.0,-0.0657,-0.386,"Nov 16, 18",-0.13903539526233957,16.9132
0,2018-11-15,17.04,17.04,17.01,17.01,702.0,702.0,-0.3578,-2.06,"Nov 15, 18",-0.13569708240602404,17.025
0,2018-11-14,,,,17.3678,1.0,1.0,0.0,0.0,"Nov 14, 18",-0.11751674237574056,
0,2018-11-13,17.3611,17.3678,17.3611,17.3678,800.0,800.0,-0.1522,-0.869,"Nov 13, 18",-0.11751674237574056,17.363
0,2018-11-12,17.52,17.52,17.52,17.52,300.0,300.0,0.0227,0.13,"Nov 12, 18",-0.10978323831590495,17.52
0,2018-11-09,17.4973,17.4973,17.4973,17.4973,100.0,100.0,-0.2327,-1.312,"Nov 9, 18",-0.11093665843521028,17.4973
0,2018-11-07,17.7434,17.7434,17.73,17.73,83570.0,83570.0,0.33,1.897,"Nov 7, 18",-0.09911283192585582,17.7374
0,2018-11-05,17.4,17.4,17.4,17.4,400.0,400.0,-0.2967,-1.677,"Nov 5, 18",-0.11588061339593304,17.4
0,2018-10-25,17.6328,17.6967,17.6328,17.6967,450.0,450.0,-1.0033,-5.365,"Oct 25, 18",-0.10080485351056363,17.647
0,2018-10-24,18.7,18.7,18.7,18.7,270.0,270.0,0.2347,1.271,"Oct 24, 18",-0.04982571669562915,18.7
0,2018-10-23,18.02,18.4653,18.02,18.4653,600.0,600.0,-0.5347,-2.814,"Oct 23, 18",-0.061751166122984015,18.354
0,2018-10-17,,,,19.0,9.0,9.0,0.0,0.0,"Oct 17, 18",-0.034582278995559,
0,2018-10-15,,,,19.0,93.0,93.0,0.0,0.0,"Oct 15, 18",-0.034582278995559,
0,2018-10-12,19.0,19.0,19.0,19.0,400.0,400.0,-0.46,-2.364,"Oct 12, 18",-0.034582278995559,19.0
0,2018-10-09,19.4101,19.46,19.4101,19.46,1000.0,1000.0,0.31,1.619,"Oct 9, 18",-0.011209007855451434,19.4351
0,2018-10-08,19.2357,19.2357,19.15,19.15,2000.0,2000.0,-0.11,-0.571,"Oct 8, 18",-0.026960560145524008,19.1885
0,2018-10-05,,,,19.26,53.0,53.0,0.0,0.0,"Oct 5, 18",-0.021371299655498145,
0,2018-10-03,19.3335,19.3335,19.26,19.26,202.0,202.0,0.36,1.905,"Oct 3, 18",-0.021371299655498145,19.2966
0,2018-10-01,,,,18.9,90.0,90.0,0.0,0.0,"Oct 1, 18",-0.039663424895582444,
0,2018-09-25,18.9,18.9,18.9,18.9,1171.0,1171.0,0.0,0.0,"Sep 25, 18",-0.039663424895582444,18.9
0,2018-09-24,18.9,18.9,18.9,18.9,190.0,190.0,-0.03,-0.158,"Sep 24, 18",-0.039663424895582444,18.9
0,2018-09-20,,,,18.93,9.0,9.0,0.0,0.0,"Sep 20, 18",-0.038139081125575375,
0,2018-09-17,,,,18.93,50.0,50.0,0.0,0.0,"Sep 17, 18",-0.038139081125575375,
0,2018-09-14,19.04,19.04,18.93,18.93,350.0,350.0,-0.0867,-0.456,"Sep 14, 18",-0.038139081125575375,19.0086
0,2018-09-07,19.0167,19.0167,19.0167,19.0167,500.0,500.0,0.1467,0.777,"Sep 7, 18",-0.03373372763025508,19.0167
0,2018-09-05,,,,18.87,10.0,10.0,0.0,0.0,"Sep 5, 18",-0.04118776866558933,
0,2018-08-31,18.8765,18.8794,18.87,18.87,1900.0,1900.0,-0.63,-3.231,"Aug 31, 18",-0.04118776866558933,18.8736
0,2018-08-29,,,,19.5,10.0,10.0,0.0,0.0,"Aug 29, 18",-0.009176549495442127,
0,2018-08-28,19.5,19.5,19.5,19.5,400.0,400.0,-0.26,-1.316,"Aug 28, 18",-0.009176549495442127,19.5
0,2018-08-21,19.8445,19.8445,19.76,19.76,1950.0,1950.0,0.09,0.458,"Aug 21, 18",0.004034429844618724,19.8023
0,2018-08-17,,,,19.67,3.0,3.0,0.0,0.0,"Aug 17, 18",-0.0005386014654023054,
0,2018-08-16,,,,19.67,25.0,25.0,0.0,0.0,"Aug 16, 18",-0.0005386014654023054,
0,2018-08-14,19.45,19.68,19.45,19.67,1660.0,1660.0,0.095,0.485,"Aug 14, 18",-0.0005386014654023054,19.554
0,2018-08-13,,,,19.575,4.0,4.0,0.0,0.0,"Aug 13, 18",-0.005365690070424633,
0,2018-08-09,,,,19.575,10.0,10.0,0.0,0.0,"Aug 9, 18",-0.005365690070424633,
0,2018-08-08,19.575,19.575,19.575,19.575,302.0,302.0,-0.181,-0.916,"Aug 8, 18",-0.005365690070424633,19.575
0,2018-08-07,19.65,19.756,19.65,19.756,405.0,405.0,0.376,1.94,"Aug 7, 18",0.0038311840086177208,19.7292
0,2018-08-06,19.38,19.38,19.38,19.38,800.0,800.0,-0.16,-0.819,"Aug 6, 18",-0.015273924575470227,19.38
0,2018-08-02,19.37,19.5596,19.37,19.54,3125.0,3125.0,0.2994,1.556,"Aug 2, 18",-0.007144091135432821,19.4482
0,2018-07-26,19.2406,19.2406,19.2406,19.2406,100.0,100.0,0.9906,5.428,"Jul 26, 18",-0.022357041960102728,19.2406
0,2018-07-23,19.04,19.04,18.25,18.25,935.0,935.0,-0.33,-1.776,"Jul 23, 18",-0.0726908732457343,18.7296
0,2018-07-18,18.26,18.762,18.26,18.58,5300.0,5300.0,0.17,0.923,"Jul 18, 18",-0.055923091775657255,18.6708
0,2018-07-16,18.41,18.41,18.41,18.41,100.0,100.0,0.11,0.601,"Jul 16, 18",-0.0645610398056969,18.41
0,2018-07-13,,,,18.3,20.0,20.0,0.0,0.0,"Jul 13, 18",-0.07015030029572257,
0,2018-07-11,18.15,18.31,18.15,18.3,750.0,750.0,-0.0704,-0.383,"Jul 11, 18",-0.07015030029572257,18.2263
0,2018-07-05,,,,18.3704,1.0,1.0,0.0,0.0,"Jul 5, 18",-0.06657317358210615,
0,2018-06-29,18.0501,18.3704,18.0501,18.3704,1870.0,1870.0,0.1704,0.936,"Jun 29, 18",-0.06657317358210615,18.2144
0,2018-06-28,18.0,18.2,17.97,18.2,1980.0,1980.0,-0.22,-1.194,"Jun 28, 18",-0.07523144619574602,18.0284
0,2018-06-22,18.46,18.58,18.42,18.42,1081.0,1081.0,0.04,0.218,"Jun 22, 18",-0.06405292521569447,18.4717
0,2018-06-21,18.37,18.38,18.37,18.38,450.0,450.0,0.1,0.547,"Jun 21, 18",-0.06608538357570397,18.3756
0,2018-06-19,17.98,18.28,17.98,18.28,2000.0,2000.0,-0.02,-0.109,"Jun 19, 18",-0.07116652947572723,18.0834
0,2018-06-18,18.16,18.3,18.15,18.3,3300.0,3300.0,-0.16,-0.867,"Jun 18, 18",-0.07015030029572257,18.2233
0,2018-06-08,18.5052,18.5052,18.46,18.46,17800.0,17800.0,-0.2808,-1.498,"Jun 8, 18",-0.06202046685568517,18.4757
0,2018-06-07,18.7408,18.7408,18.7408,18.7408,139.0,139.0,0.1608,0.865,"Jun 7, 18",-0.04775260916841957,18.7408
0,2018-06-06,18.58,18.58,18.58,18.58,100.0,100.0,-0.1468,-0.784,"Jun 6, 18",-0.055923091775657255,18.58
0,2018-06-04,18.7268,18.7268,18.7268,18.7268,100.0,100.0,0.6808,3.773,"Jun 4, 18",-0.04846396959442281,18.7268
0,2018-05-25,18.08,18.08,18.046,18.046,270.0,270.0,-0.513,-2.764,"May 25, 18",-0.08305641088178202,18.0586
0,2018-05-22,18.56,18.56,18.559,18.559,5000.0,5000.0,0.194,1.056,"May 22, 18",-0.05699013241466202,18.5597
0,2018-05-21,18.26,18.365,18.26,18.365,1340.0,1340.0,0.505,2.828,"May 21, 18",-0.0668475554607075,18.315
0,2018-05-14,,,,17.86,5000.0,5000.0,0.0,0.0,"May 14, 18",-0.09250734225582548,
0,2018-05-11,17.9915,17.9915,17.86,17.86,1700.0,1700.0,0.4646,2.671,"May 11, 18",-0.09250734225582548,17.8987
0,2018-05-10,,,,17.3954,120.0,120.0,0.0,0.0,"May 10, 18",-0.11611434610733412,
0,2018-05-08,17.3954,17.3954,17.3954,17.3954,412.0,412.0,0.3053,1.786,"May 8, 18",-0.11611434610733412,17.3954
0,2018-05-07,,,,17.0901,2.0,2.0,0.0,0.0,"May 7, 18",-0.13162708454010544,
0,2018-05-04,,,,17.0901,900.0,900.0,0.0,0.0,"May 4, 18",-0.13162708454010544,
0,2018-05-03,17.24,17.285,17.0901,17.0901,21209.0,21209.0,-0.3599,-2.062,"May 3, 18",-0.13162708454010544,17.2344
0,2018-04-27,17.45,17.45,17.45,17.45,135.0,135.0,-0.1789,-1.015,"Apr 27, 18",-0.11334004044592133,17.45
0,2018-04-25,17.6289,17.6289,17.6289,17.6289,200.0,200.0,-0.0311,-0.176,"Apr 25, 18",-0.10424987043077939,17.6289
0,2018-04-24,17.63,17.66,17.63,17.66,1250.0,1250.0,-0.0175,-0.099,"Apr 24, 18",-0.10266963405587219,17.6569
0,2018-04-20,17.6775,17.6775,17.6775,17.6775,250.0,250.0,-0.2725,-1.518,"Apr 20, 18",-0.1017804335233682,17.6775
0,2018-04-18,17.95,17.95,17.95,17.95,100.0,100.0,0.96,5.65,"Apr 18, 18",-0.08793431094580445,17.95
0,2018-04-10,16.99,16.99,16.99,16.99,102.0,102.0,0.277,1.657,"Apr 10, 18",-0.1367133115860289,16.99
0,2018-04-09,16.56,16.713,16.56,16.713,6868.0,6868.0,0.1617,0.977,"Apr 9, 18",-0.1507880857290935,16.6363
0,2018-04-06,16.62,16.62,16.5513,16.5513,1101.0,1101.0,-0.1787,-1.068,"Apr 6, 18",-0.15900429864943127,16.5777
0,2018-04-02,16.8665,16.8665,16.73,16.73,160000.0,160000.0,0.0651,0.391,"Apr 2, 18",-0.14992429092608955,16.7812
0,2018-03-26,16.6649,16.6649,16.6649,16.6649,433.0,433.0,-0.0919,-0.548,"Mar 26, 18",-0.15323211690700483,16.6649
0,2018-03-23,16.7568,16.7568,16.7568,16.7568,477.0,477.0,-0.3032,-1.777,"Mar 23, 18",-0.1485625438248834,16.7568
0,2018-03-20,17.1358,17.1358,17.06,17.06,250.0,250.0,-0.94,-5.222,"Mar 20, 18",-0.1331565094560125,17.1055
0,2018-03-16,18.0,18.0,18.0,18.0,2070.0,2070.0,0.4349,2.476,"Mar 16, 18",-0.08539373799579274,18.0
0,2018-03-15,17.3046,17.5651,17.3046,17.5651,3665.0,3665.0,-0.9949,-5.36,"Mar 15, 18",-0.10749164151499434,17.4155
0,2018-03-13,18.533,18.56,18.533,18.56,600.0,600.0,0.2901,1.588,"Mar 13, 18",-0.056939320955661905,18.5465
0,2018-03-09,18.1863,18.2699,18.1863,18.2699,1300.0,1300.0,0.0309,0.169,"Mar 9, 18",-0.07167972521162966,18.2331
0,2018-03-07,,,,18.239,83000.0,83000.0,0.0,0.0,"Mar 7, 18",-0.07324979929473684,
0,2018-03-02,18.06,18.239,18.03,18.239,2850.0,2850.0,-0.061,-0.333,"Mar 2, 18",-0.07324979929473684,18.0996
0,2018-03-01,18.3,18.3,18.3,18.3,175.0,175.0,-0.28,-1.507,"Mar 1, 18",-0.07015030029572257,18.3
0,2018-02-27,18.59,18.59,18.58,18.58,621.0,621.0,-0.19,-1.012,"Feb 27, 18",-0.055923091775657255,18.5817
0,2018-02-26,,,,18.77,1.0,1.0,0.0,0.0,"Feb 26, 18",-0.04626891456561278,
0,2018-02-23,18.78,18.78,18.77,18.77,600.0,600.0,0.0477,0.255,"Feb 23, 18",-0.04626891456561278,18.7717
0,2018-02-22,18.7223,18.7223,18.7223,18.7223,1335.0,1335.0,-0.2677,-1.41,"Feb 22, 18",-0.04869262115992387,18.7223
0,2018-02-21,19.0,19.0,18.99,18.99,424.0,424.0,-0.2668,-1.385,"Feb 21, 18",-0.03509039358556141,18.9929
0,2018-02-16,19.2568,19.2568,19.2568,19.2568,100.0,100.0,-0.2432,-1.247,"Feb 16, 18",-0.021533896324299057,19.2568
0,2018-02-15,19.73,19.73,19.5,19.5,380.0,380.0,-0.13,-0.662,"Feb 15, 18",-0.009176549495442127,19.6453
0,2018-02-14,19.71,19.71,19.63,19.63,9315.0,9315.0,0.05,0.255,"Feb 14, 18",-0.002571059825411792,19.6487
0,2018-02-12,19.59,19.59,19.58,19.58,600.0,600.0,0.8026,4.274,"Feb 12, 18",-0.005111632775423515,19.5817
0,2018-02-09,19.1999,19.1999,18.7774,18.7774,1196.0,1196.0,-1.1226,-5.641,"Feb 9, 18",-0.045892909769011024,18.9886
0,2018-02-08,20.4,20.4,19.9,19.9,915.0,915.0,-0.5,-2.451,"Feb 8, 18",0.011148034104651296,20.0623
0,2018-02-07,20.3868,20.41,20.3868,20.4,850.0,850.0,0.2295,1.138,"Feb 7, 18",0.03655376360476816,20.3996
0,2018-02-06,20.1603,20.1705,20.1603,20.1705,356.0,356.0,-0.3495,-1.703,"Feb 6, 18",0.02489253376421462,20.1676
0,2018-02-05,20.3,20.52,20.3,20.52,2000.0,2000.0,-0.22,-1.061,"Feb 5, 18",0.04265113868479626,20.333
0,2018-02-02,20.75,20.75,20.74,20.74,600.0,600.0,-0.3456,-1.639,"Feb 2, 18",0.05382965966484763,20.7417
0,2018-02-01,21.06,21.09,21.0369,21.0856,4000.0,4000.0,-0.2244,-1.053,"Feb 1, 18",0.07139009989532846,21.0705
0,2018-01-31,,,,21.31,21500.0,21500.0,0.0,0.0,"Jan 31, 18",0.08279219129498087,
0,2018-01-30,,,,21.31,39700.0,39700.0,0.0,0.0,"Jan 30, 18",0.08279219129498087,
0,2018-01-29,21.52,21.52,21.31,21.31,800.0,800.0,-0.25,-1.16,"Jan 29, 18",0.08279219129498087,21.3513
0,2018-01-26,21.57,21.66,21.56,21.56,47936.0,47936.0,-0.3068,-1.403,"Jan 26, 18",0.0954950560450393,21.6174
0,2018-01-25,21.93,21.93,21.8668,21.8668,45980.0,45980.0,-0.2432,-1.1,"Jan 25, 18",0.11108401166631116,21.9193
0,2018-01-24,22.11,22.11,22.11,22.11,1500.0,1500.0,0.2069,0.945,"Jan 24, 18",0.1234413584951679,22.11
0,2018-01-23,21.9031,21.9031,21.9031,21.9031,200.0,200.0,0.6231,2.928,"Jan 23, 18",0.11292846762801949,21.9031
0,2018-01-18,21.29,21.29,21.28,21.28,600.0,600.0,-0.1609,-0.75,"Jan 18, 18",0.08126784752497399,21.2817
0,2018-01-17,21.77,21.77,21.4409,21.4409,415.0,415.0,-0.2391,-1.103,"Jan 17, 18",0.08944341127811149,21.6127
0,2018-01-16,21.69,21.69,21.68,21.68,600.0,600.0,0.2,0.931,"Jan 16, 18",0.10159243112506741,21.6817
0,2018-01-11,21.28,21.48,21.2685,21.48,962.0,962.0,0.414,1.965,"Jan 11, 18",0.0914301393250207,21.3092
0,2018-01-10,21.202,21.202,21.066,21.066,400.0,400.0,0.0061,0.029,"Jan 10, 18",0.07039419529892385,21.1155
0,2018-01-09,21.06,21.06,21.0599,21.0599,1000.0,1000.0,0.1309,0.625,"Jan 9, 18",0.07008424539902243,21.06
0,2018-01-08,20.76,21.0,20.7307,20.929,2300.0,2300.0,0.183,0.882,"Jan 8, 18",0.06343302541589181,20.8752
0,2018-01-05,20.77,20.77,20.746,20.746,1099.0,1099.0,-0.2139,-1.021,"Jan 5, 18",0.05413452841884904,20.758
0,2018-01-04,20.9599,20.9599,20.9599,20.9599,1099.0,1099.0,1.01,5.063,"Jan 4, 18",0.06500309949899916,20.9599
0,2018-01-02,,,,19.9499,70.0,70.0,0.0,0.0,"Jan 2, 18",0.013683525908763006,
0,2017-12-29,19.8672,19.95,19.8672,19.9499,1228.0,1228.0,-0.0501,-0.25,"Dec 29, 17",0.013683525908763006,19.931
0,2017-12-26,20.02,20.02,20.0,20.0,1661.0,1661.0,0.1,0.503,"Dec 26, 17",0.016229180004674743,20.0019
0,2017-12-22,19.84,19.91,19.84,19.9,5400.0,5400.0,0.1,0.505,"Dec 22, 17",0.011148034104651296,19.847
0,2017-12-21,19.8,19.8,19.8,19.8,6081.0,6081.0,0.214,1.093,"Dec 21, 17",0.00606688820462803,19.8
0,2017-12-20,19.586,19.586,19.586,19.586,880.0,880.0,-0.414,-2.07,"Dec 20, 17",-0.004806764021422101,19.586
0,2017-12-19,,,,20.0,106.0,106.0,0.0,0.0,"Dec 19, 17",0.016229180004674743,
0,2017-12-18,20.15,20.15,20.0,20.0,600.0,600.0,0.1,0.503,"Dec 18, 17",0.016229180004674743,20.125
0,2017-12-15,,,,19.9,142.0,142.0,0.0,0.0,"Dec 15, 17",0.011148034104651296,
0,2017-12-14,20.039,20.039,19.9,19.9,2800.0,2800.0,0.24,1.221,"Dec 14, 17",0.011148034104651296,19.936
0,2017-12-11,19.43,19.66,19.43,19.66,500.0,500.0,0.5497,2.876,"Dec 11, 17",-0.0010467160554047223,19.614
0,2017-12-07,19.09,19.1103,19.09,19.1103,1313.0,1313.0,0.2203,1.166,"Dec 7, 17",-0.028977775067833278,19.1028
0,2017-12-06,18.89,18.89,18.89,18.89,120.0,120.0,-0.46,-2.377,"Dec 6, 17",-0.040171539485584676,18.89
0,2017-12-04,19.63,19.63,19.35,19.35,1850.0,1850.0,-0.09,-0.463,"Dec 4, 17",-0.016798268345477117,19.5586
0,2017-12-01,19.3299,19.51,19.3299,19.44,3500.0,3500.0,0.86,4.629,"Dec 1, 17",-0.012225237035456086,19.4405
0,2017-11-28,18.58,18.58,18.58,18.58,1420.0,1420.0,-0.4728,-2.482,"Nov 28, 17",-0.055923091775657255,18.58
0,2017-11-21,19.0528,19.0528,19.0528,19.0528,500.0,500.0,-0.0672,-0.351,"Nov 21, 17",-0.03189943396034659,19.0528
0,2017-11-20,19.12,19.12,19.12,19.12,200.0,200.0,0.06,0.315,"Nov 20, 17",-0.028484903915530897,19.12
0,2017-11-16,19.07,19.07,19.06,19.06,400.0,400.0,0.18,0.953,"Nov 16, 17",-0.03153359145554504,19.0625
0,2017-11-15,18.88,18.88,18.88,18.88,2000.0,2000.0,-0.08,-0.422,"Nov 15, 17",-0.040679654075587095,18.88
0,2017-11-14,19.37,19.37,18.96,18.96,1702.0,1702.0,-0.3,-1.558,"Nov 14, 17",-0.036614737355568305,19.2276
0,2017-11-13,19.59,19.59,19.26,19.26,550.0,550.0,-0.38,-1.935,"Nov 13, 17",-0.021371299655498145,19.326
0,2017-11-10,19.6408,19.68,19.571,19.64,2274.0,2274.0,0.03,0.153,"Nov 10, 17",-0.002062945235409375,19.6244
0,2017-11-09,19.61,19.61,19.61,19.61,400.0,400.0,-0.14,-0.709,"Nov 9, 17",-0.003587289005416445,19.61
0,2017-11-08,20.007,20.007,19.7107,19.75,1946.0,1946.0,-0.24,-1.201,"Nov 8, 17",0.0035263152546163067,19.8131
0,2017-11-07,19.73,19.99,19.73,19.99,1950.0,1950.0,0.53,2.724,"Nov 7, 17",0.015721065414672324,19.8578
0,2017-11-06,,,,19.46,1.0,1.0,0.0,0.0,"Nov 6, 17",-0.011209007855451434,
0,2017-11-03,19.4,19.46,19.3225,19.46,5278.0,5278.0,0.18,0.934,"Nov 3, 17",-0.011209007855451434,19.3744
0,2017-11-02,19.64,19.64,19.28,19.28,2700.0,2700.0,-0.05,-0.259,"Nov 2, 17",-0.02035507047549349,19.5233
0,2017-10-31,19.4,19.4,19.33,19.33,700.0,700.0,-0.03,-0.155,"Oct 31, 17",-0.017814497525481948,19.375
0,2017-10-30,,,,19.36,25.0,25.0,0.0,0.0,"Oct 30, 17",-0.01629015375547488,
0,2017-10-27,19.25,19.38,19.25,19.36,330.0,330.0,0.38,2.002,"Oct 27, 17",-0.01629015375547488,19.3327
0,2017-10-26,18.8,18.98,18.67,18.98,27705.0,27705.0,0.255393,1.364,"Oct 26, 17",-0.03559850817556365,18.9143
0,2017-10-25,20.9951,20.9951,18.7246,18.7246,5582.0,5582.0,-0.376458,-1.971,"Oct 25, 17",-0.04857575480422343,19.1496
0,2017-10-24,19.1079,19.1079,19.1011,19.1011,500.0,500.0,-0.182331,-0.946,"Oct 24, 17",-0.029445240490635422,19.1052
0,2017-10-23,19.3989,19.3989,19.2834,19.2834,1165.0,1165.0,-0.247205,-1.266,"Oct 23, 17",-0.020182311514892737,19.3411
0,2017-10-20,19.6092,19.6092,19.5208,19.5306,3600.0,3600.0,0.187443,0.969,"Oct 20, 17",-0.007621718850034988,19.577
0,2017-10-18,19.3432,19.3432,19.3432,19.3432,505.0,505.0,-0.511806,-2.578,"Oct 18, 17",-0.0171437862666788,19.3432
0,2017-10-17,20.6413,20.6413,19.8161,19.855,1250.0,1250.0,-0.180857,-0.903,"Oct 17, 17",0.00886151844964087,19.9967
0,2017-10-16,20.0515,20.0515,20.0358,20.0358,582.0,582.0,-0.163164,-0.808,"Oct 16, 17",0.018048230236883022,20.0453
0,2017-10-13,20.199,20.199,20.199,20.199,1430.0,1430.0,-0.285047,-1.392,"Oct 13, 17",0.02634066034572134,20.199
0,2017-10-11,20.4742,20.484,20.4742,20.484,4800.0,4800.0,-0.157267,-0.762,"Oct 11, 17",0.04082192616078796,20.4799
0,2017-10-10,20.6413,22.6956,20.6413,20.6413,350.0,350.0,0.314534,1.547,"Oct 10, 17",0.04881456866152469,22.0108
