,index,Unnamed: 0,date,symbol,filing_date,accepted_date,period,revenue_sales,cost_of_sales_cost_of_revenue_cost_of_goods_sold,gross_profit_gross_income,gross_income_ratio_gross_profit_ratio,research_and_development_expenses,general_and_administrative_expenses,s_and_m_selling_and_marketing_expenses,other_expenses,operating_expenses,cost_and_expenses,interest_expense,depreciation_and_amortization,ebitda,ebitda_ratio,operating_income,operating_income_ratio,other_income_other_expenses_net,income_before_tax_provisions,income_before_tax_ratio,income_tax_expense_provisions,net_income,net_income_ratio,eps_earnings_per_share,eps_earnings_per_share_diluted,shares_outstanding,shares_outstanding_weighted_diluted,sec_filing_url,sec_statement_url,pct_chg_temp
86,21,0.0,1999-06-30,AAPL,1999-12-22 00:00:00,1999-12-22 00:00:00,FY,1533500.0,1109500000.0,424000000.0,0.069123,78500000.0,249000000.0,0.0,0.0,334250000.0,1443750000.0,81750000.0,21250000.0,272000000.0,0.044343,89750000.0,0.0146315,-2500000.0,169000000.0,0.02755125,18750000.0,150250000.0,0.0244945,0.0077025,0.0077025,4877000000.0,4877000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205799010244/0000912057-99-010244-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000912057-99-010244.txt,1.0
87,21,0.0,1999-03-31,AAPL,1999-12-22 00:00:00,1999-12-22 00:00:00,FY,1533500.0,1109500000.0,424000000.0,0.069123,78500000.0,249000000.0,0.0,0.0,334250000.0,1443750000.0,81750000.0,21250000.0,272000000.0,0.044343,89750000.0,0.0146315,-2500000.0,169000000.0,0.02755125,18750000.0,150250000.0,0.0244945,0.0077025,0.0077025,4877000000.0,4877000000.0,https://www.sec.gov/Archives/edgar/data/320193/000091205799010244/0000912057-99-010244-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000912057-99-010244.txt,1.3754789272030652
88,22,0.0,1998-12-31,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,1.0
89,22,0.0,1998-09-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,1.0
90,22,0.0,1998-06-30,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,1.0
91,22,0.0,1998-03-31,AAPL,,,FY,1485250000.0,1115500000.0,369750000.0,0.062237,75750000.0,227000000.0,0.0,0.0,304500000.0,1420000000.0,19500000.0,27750000.0,129500000.0,0.021797749999999998,65250000.0,0.010983,-2500000.0,82250000.0,0.0138445,5000000.0,77250000.0,0.01300275,0.0041075,0.0041075,4702000000.0,4702000000.0,,,-0.24392523364485982
92,23,0.0,1997-12-31,AAPL,1997-12-05 00:00:00,1997-12-05 00:00:00,FY,1770250000.0,1428250000.0,342000000.0,0.04829825,121250000.0,321500000.0,0.0,0.0,609500000.0,2037750000.0,2750000.0,29500000.0,-229000000.0,-0.03234,-267500000.0,-0.03777725,3500000.0,-261250000.0,-0.0368945,0.0,-261250000.0,-0.0368945,-0.0185025,-0.0185025,3530000000.0,3530000000.0,https://www.sec.gov/Archives/edgar/data/320193/000104746997006960/0001047469-97-006960-index.html,https://www.sec.gov/Archives/edgar/data/320193/0001047469-97-006960.txt,1.0
93,23,0.0,1997-09-30,AAPL,1997-12-05 00:00:00,1997-12-05 00:00:00,FY,1770250000.0,1428250000.0,342000000.0,0.04829825,121250000.0,321500000.0,0.0,0.0,609500000.0,2037750000.0,2750000.0,29500000.0,-229000000.0,-0.03234,-267500000.0,-0.03777725,3500000.0,-261250000.0,-0.0368945,0.0,-261250000.0,-0.0368945,-0.0185025,-0.0185025,3530000000.0,3530000000.0,https://www.sec.gov/Archives/edgar/data/320193/000104746997006960/0001047469-97-006960-index.html,https://www.sec.gov/Archives/edgar/data/320193/0001047469-97-006960.txt,1.0
94,23,0.0,1997-06-30,AAPL,1997-12-05 00:00:00,1997-12-05 00:00:00,FY,1770250000.0,1428250000.0,342000000.0,0.04829825,121250000.0,321500000.0,0.0,0.0,609500000.0,2037750000.0,2750000.0,29500000.0,-229000000.0,-0.03234,-267500000.0,-0.03777725,3500000.0,-261250000.0,-0.0368945,0.0,-261250000.0,-0.0368945,-0.0185025,-0.0185025,3530000000.0,3530000000.0,https://www.sec.gov/Archives/edgar/data/320193/000104746997006960/0001047469-97-006960-index.html,https://www.sec.gov/Archives/edgar/data/320193/0001047469-97-006960.txt,1.0
95,23,0.0,1997-03-31,AAPL,1997-12-05 00:00:00,1997-12-05 00:00:00,FY,1770250000.0,1428250000.0,342000000.0,0.04829825,121250000.0,321500000.0,0.0,0.0,609500000.0,2037750000.0,2750000.0,29500000.0,-229000000.0,-0.03234,-267500000.0,-0.03777725,3500000.0,-261250000.0,-0.0368945,0.0,-261250000.0,-0.0368945,-0.0185025,-0.0185025,3530000000.0,3530000000.0,https://www.sec.gov/Archives/edgar/data/320193/000104746997006960/0001047469-97-006960-index.html,https://www.sec.gov/Archives/edgar/data/320193/0001047469-97-006960.txt,0.7736804049168474
96,24,0.0,1996-12-31,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,1.0
97,24,0.0,1996-09-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,1.0
98,24,0.0,1996-06-30,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,1.0
99,24,0.0,1996-03-31,AAPL,1996-12-19 00:00:00,1996-12-19 00:00:00,FY,2458250000.0,2216250000.0,242000000.0,0.024611,151000000.0,392000000.0,0.0,0.0,587750000.0,2804000000.0,0.0,39000000.0,-284750000.0,-0.028958499999999998,-345750000.0,-0.03516225,22000000.0,-323750000.0,-0.03292475,-119750000.0,-204000000.0,-0.0207465,-0.014717500000000001,-0.014717500000000001,3465000000.0,3465000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019396000023/0000320193-96-000023-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-96-000023.txt,-2.0219298245614037
100,25,0.0,1995-12-31,AAPL,1995-12-19 00:00:00,1995-12-19 00:00:00,FY,2765500000.0,2051000000.0,714500000.0,0.0645905,153500000.0,395750000.0,0.0,0.0,543500000.0,2594500000.0,13000000.0,31750000.0,213250000.0,0.01927775,171000000.0,0.015458250000000002,-15500000.0,168500000.0,0.01523225,62500000.0,106000000.0,0.00958225,0.0076925,0.0076925,3445000000.0,3445000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019395000016/0000320193-95-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-95-000016.txt,1.0
101,25,0.0,1995-09-30,AAPL,1995-12-19 00:00:00,1995-12-19 00:00:00,FY,2765500000.0,2051000000.0,714500000.0,0.0645905,153500000.0,395750000.0,0.0,0.0,543500000.0,2594500000.0,13000000.0,31750000.0,213250000.0,0.01927775,171000000.0,0.015458250000000002,-15500000.0,168500000.0,0.01523225,62500000.0,106000000.0,0.00958225,0.0076925,0.0076925,3445000000.0,3445000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019395000016/0000320193-95-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-95-000016.txt,1.0
102,25,0.0,1995-06-30,AAPL,1995-12-19 00:00:00,1995-12-19 00:00:00,FY,2765500000.0,2051000000.0,714500000.0,0.0645905,153500000.0,395750000.0,0.0,0.0,543500000.0,2594500000.0,13000000.0,31750000.0,213250000.0,0.01927775,171000000.0,0.015458250000000002,-15500000.0,168500000.0,0.01523225,62500000.0,106000000.0,0.00958225,0.0076925,0.0076925,3445000000.0,3445000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019395000016/0000320193-95-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-95-000016.txt,1.0
103,25,0.0,1995-03-31,AAPL,1995-12-19 00:00:00,1995-12-19 00:00:00,FY,2765500000.0,2051000000.0,714500000.0,0.0645905,153500000.0,395750000.0,0.0,0.0,543500000.0,2594500000.0,13000000.0,31750000.0,213250000.0,0.01927775,171000000.0,0.015458250000000002,-15500000.0,168500000.0,0.01523225,62500000.0,106000000.0,0.00958225,0.0076925,0.0076925,3445000000.0,3445000000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019395000016/0000320193-95-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-95-000016.txt,1.729810656544071
104,26,0.0,1994-12-31,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,1.0
105,26,0.0,1994-09-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,1.0
106,26,0.0,1994-06-30,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,1.0
107,26,0.0,1994-03-31,AAPL,1994-12-13 00:00:00,1994-12-13 00:00:00,FY,2297187000.0,1711228750.0,585958250.0,0.06376910652027892,141075750.0,346027750.0,0.0,2171250.0,487103500.0,2198332250.0,9913250.0,0.0,153836500.0,0.016741834687380698,98854750.0,0.01361137556498448,25309000.0,125071500.0,0.01361137556498448,47527000.0,77544500.0,0.008439071351178638,0.005826,0.005826,3324580000.0,3326680000.0,https://www.sec.gov/Archives/edgar/data/320193/000032019394000016/0000320193-94-000016-index.html,https://www.sec.gov/Archives/edgar/data/320193/0000320193-94-000016.txt,
