Quarter & Year,index,date,filing_date,accepted_date,net_revenue,cost_of_sales,gross_profit_margin_non,gross_profit_margin_ratio,r_n_d,g_n_a,s_n_m,other_income,total_opex,cost_expenses,interest_expense,d_n_a,ebitda_non,ebitda_margin,operating_income,operating_margin,total_other_income,pretax_income_non,pretax_income_margin,income_tax_expense,net_income,profit_margin,eps_non,eps_diluted,shares_outstanding_non,shares_outstanding_diluted,sec_filing_link,sec_statement_link,cash_non,short_term_investments,cash_n_short_term_investments,inventory,other_current_assets,total_current_assets,pp_n_e,goodwill,intangible_assets,goodwill_n_intangible_assets,long_term_investments,tax_assets,other_assets,total_assets,accounts_payable,short_term_debt,income_tax_payables,deferred_revenue,other_current_liabilities,total_current_liabilities,long_term_debt,deferred_revenue_non_current,deferred_tax_liabilities_non_current,other_non_current_liabilities,total_non_current_liabilities,other_liabilities,total_liabilities,common_stock,retained_earnings,accumulated_other_comprehensive_income,other_se,total_se,total_l_se,total_investments,total_debt,net_debt,deferred_income_tax,sbc,change_in_working_capital,accounts_receivable,other_working_capital,other_non_cash_items,net_cash_by_operating_activities,investments_in_pp_n_e,acquisitions_net,purchase_of_investments,sales_maturities_of_investments,other_investing_activities,net_cash_used_for_investing_activities,debt_repayment,common_stock_issued,common_stock_repurchased,dividends_paid,other_financing_activities,net_cash_used_provided_by_financing_activities,effect_of_fx_rate_changes_on_cash,net_change_in_cash,cash_at_end_of_period,cash_at_beginning_of_period,operating_cash_flow,capex,free_cash_flow,QQ-YYYY,Year,ffo_math,book_value_math,ebit_math,working_capital_math,quick_assets_math,quick_ratio_math,current_ratio,repeater,Quarter & Year
Q3-2017,0,1506729600000,2017-10-24 00:00:00,2017-10-24 10:21:29,33623000000,29403000000,4220000000,0.12550899999999998,0.0,2304000000,0.0,588000000.0,2304000000,31707000000,151000000,3147000000.0,2633000000,0.078309,1916000000,0.056985,0.0,2430000000,0.072272,2316000000,-2981000000,-0.08866,-2.06298,-2.06298,1445000000,1445000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000133/0001467858-17-000133-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785817000133/gm2017q3.htm,12792000000,8454000000,21246000000,11789000000,14171000000,76618000000,76953000000.0,0.0,5854000000.0,5854000000,8820000000,0.0,54407000000,229502000000,23265000000,0.0,0.0,30723000000.0,6374000000.0,81849000000,67066000000.0,0.0,0.0,37110000000,105410000000,37110000000.0,187259000000,14000000.0,24230000000,-15566000000,-7783000000,42243000000,229502000000,17274000000,92673000000,79881000000,2214000000.0,0.0,3994000000,-4557000000.0,-5231000000,-898000000.0,2881000000,-2167000000.0,-3000000.0,-1498000000.0,0.0,-5170000000.0,-8838000000,-12742000000.0,0.0,-513000000.0,-556000000.0,16935000000.0,2139000000,153000000.0,-3665000000,12933000000,16598000000,2881000000,-7092000000.0,-4211000000,Q3-2017,2017,-3502000000.0,42243000000,-514000000.0,-5231000000,16689000000.0,0.7920561033121969,0.9360896284621681,1.2955015977263011,Q3-2017
Q4-2017,0,1514678400000,2018-02-06 00:00:00,2018-02-06 12:34:06,37715000000,34063000000,3652000000,0.096831,0.0,2429000000,0.0,561000000.0,2429000000,36492000000,2711000000,3177000000.0,1333000000,0.035344,1223000000,0.032427,0.0,2993000000,0.079358,596000000,-5151000000,-0.136577,-3.6506,-3.6506,1411000000,1411000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000022/0001467858-18-000022-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000022/gm201710k.htm,15512000000,8313000000,23825000000,10663000000,5571000000,68744000000,79135000000.0,0.0,5849000000.0,5849000000,9073000000,0.0,34044000000,212482000000,23929000000,0.0,0.0,23544000000.0,5513000000.0,76890000000,67254000000.0,0.0,0.0,32138000000,100591000000,32138000000.0,177481000000,14000000.0,17627000000,-16022000000,-8011000000,35001000000,212482000000,17386000000,94219000000,78707000000,7363000000.0,585000000.0,-2915000000,1402000000.0,-8146000000,-1327000000.0,6888000000,-2100000000.0,-36000000.0,-1498000000.0,0.0,-1177000000.0,-4811000000,-7792000000.0,0.0,-1498000000.0,-532000000.0,9727000000.0,-95000000,-14000000.0,1968000000,14760000000,12792000000,6888000000,-6471000000.0,417000000,Q4-2017,2017,-5608000000.0,35001000000,-1844000000.0,-8146000000,25227000000.0,0.7553778124593575,0.8940564442710366,,Q4-2017
Q1-2018,0,1522454400000,2018-04-26 00:00:00,2018-04-26 17:08:46,36099000000,33198000000,2901000000,0.080362,0.0,2372000000,0.0,642000000.0,2372000000,35570000000,150000000,3581000000.0,5243000000,0.145239,529000000,0.014653999999999999,421000000.0,1576000000,0.043657999999999995,466000000,1046000000,0.028976,0.73147,0.73147,1430000000,1430000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000068/0001467858-18-000068-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000068/gm2018q1.htm,14256000000,7110000000,21366000000,11461000000,6682000000,71435000000,80765000000.0,0.0,5790000000.0,5790000000,9883000000,0.0,35389000000,218726000000,26039000000,0.0,0.0,23538000000.0,0.0,82716000000,69471000000.0,0.0,0.0,31081000000,101712000000,31081000000.0,184428000000,14000000.0,17028000000,-16162000000,-8081000000,34298000000,218726000000,16993000000,98818000000,84562000000,365000000.0,0.0,-3135000000,-4925000000.0,-11281000000,-1105000000.0,448000000,-2272000000.0,0.0,-100000000.0,0.0,-2190000000.0,-4562000000,-6952000000.0,0.0,-100000000.0,-566000000.0,11387000000.0,3769000000,44000000.0,-301000000,15211000000,15512000000,448000000,-6768000000.0,-6320000000,Q1-2018,2018,2255000000.0,34298000000,1662000000.0,-11281000000,16441000000.0,0.7250592388413366,0.8636176797717491,,Q1-2018
Q2-2018,0,1530316800000,2018-07-25 00:00:00,2018-07-25 15:50:31,36760000000,33067000000,3693000000,0.100462,0.0,2216000000,0.0,780000000.0,2216000000,35283000000,159000000,3129000000.0,6197000000,0.16858,1477000000,0.04018,420000000.0,2885000000,0.07848200000000001,519000000,2390000000,0.06501599999999999,1.6701599999999999,1.6701599999999999,1431000000,1431000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000089/0001467858-18-000089-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000089/gm2018q2.htm,15087000000,6924000000,22011000000,10833000000,5939000000,70451000000,82057000000.0,0.0,5720000000.0,5720000000,8788000000,0.0,34568000000,218641000000,24660000000,0.0,0.0,23285000000.0,0.0,80292000000,69995000000.0,0.0,0.0,29718000000,102168000000,29718000000.0,182460000000,14000000.0,18873000000,-16342000000,-8171000000,36181000000,218641000000,15712000000,98259000000,83172000000,221000000.0,0.0,1440000000,-5853000000.0,-9841000000,362000000.0,5105000000,-2079000000.0,0.0,0.0,0.0,-3399000000.0,-5478000000,-12532000000.0,0.0,1261000000.0,-538000000.0,13956000000.0,886000000,-289000000.0,224000000,14480000000,14256000000,5105000000,-6705000000.0,-1600000000,Q2-2018,2018,3440000000.0,36181000000,3068000000.0,-9841000000,16158000000.0,0.7425148209037015,0.877434862750959,,Q2-2018
Q3-2018,0,1538265600000,2018-10-31 00:00:00,2018-10-31 14:45:38,35791000000,31597000000,4194000000,0.11717999999999999,0.0,2584000000,0.0,97862000000.0,2584000000,34181000000,161000000,3313000000.0,6108000000,0.170657,1610000000,0.044982999999999995,401000000.0,2630000000,0.073482,100000000,2534000000,0.0708,1.77079,1.77079,1431000000,1431000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000104/0001467858-18-000104-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785818000104/gm2018q3.htm,18435000000,5916000000,24351000000,11334000000,5355000000,74848000000,82783000000.0,0.0,5651000000.0,5651000000,9155000000,0.0,34543000000,225711000000,25147000000,0.0,0.0,23242000000.0,0.0,84116000000,71475000000.0,0.0,0.0,29212000000,103534000000,29212000000.0,187650000000,14000000.0,20865000000,-16642000000,-8321000000,38061000000,225711000000,15071000000,102340000000,83905000000,94000000.0,0.0,573000000,-6519000000.0,-9268000000,-1482000000.0,3673000000,-2211000000.0,0.0,0.0,0.0,-2324000000.0,-4535000000,-7619000000.0,0.0,492000000.0,-586000000.0,12162000000.0,3957000000,-8000000.0,3087000000,18174000000,15087000000,3673000000,-6140000000.0,-2467000000,Q3-2018,2018,3636000000.0,38061000000,2795000000.0,-9268000000,17832000000.0,0.7550763231727614,0.8898188216272767,1.2527288875909341,Q3-2018
Q4-2018,0,1546214400000,2019-02-06 00:00:00,2019-02-06 16:46:41,38399000000,35092000000,3307000000,0.086122,0.0,2478000000,0.0,27292000000.0,2478000000,37570000000,3410000000,3646000000.0,8689000000,0.226282,829000000,0.021588999999999997,0.0,1458000000,0.03797,-411000000,2044000000,0.053230999999999994,1.4283700000000001,1.4283700000000001,1431000000,1431000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785819000033/0001467858-19-000033-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785819000033/gm201810k.htm,20844000000,5966000000,26810000000,9816000000,5268000000,75293000000,82317000000.0,0.0,5579000000.0,5579000000,9215000000,0.0,35120000000,227339000000,22297000000,0.0,0.0,24082000000.0,0.0,82237000000,73060000000.0,0.0,0.0,29265000000,106242000000,29265000000.0,188479000000,14000000.0,22322000000,-18078000000,-9039000000,38860000000,227339000000,15181000000,104951000000,84107000000,-792000000.0,316000000.0,2324000000,492000000.0,-6944000000,-1097000000.0,6030000000,-2199000000.0,-83000000.0,-90000000.0,0.0,-4115000000.0,-6188000000,-7406000000.0,2862000000.0,-1653000000.0,-552000000.0,10890000000.0,2842000000,-46000000.0,2638000000,21073000000,18435000000,6030000000,-5884000000.0,146000000,Q4-2018,2018,3318000000.0,38860000000,5043000000.0,-6944000000,27302000000.0,0.7961987912983207,0.9155611221226455,,Q4-2018
Q1-2019,0,1553990400000,2019-04-30 00:00:00,2019-04-30 15:10:35,34878000000,31535000000,3343000000,0.095848,0.0,2099000000,0.0,31535000000.0,2099000000,33634000000,181000000,4116000000.0,6591000000,0.188973,1244000000,0.035667000000000004,230000000.0,2282000000,0.065428,137000000,2157000000,0.061844,1.50209,1.50209,1436000000,1436000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785819000084/0001467858-19-000084-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785819000084/gm2019q1.htm,17176000000,6021000000,23197000000,11108000000,6439000000,80090000000,82376000000.0,0.0,5518000000.0,5518000000,8266000000,0.0,37873000000,233132000000,24560000000,0.0,0.0,24303000000.0,0.0,85303000000,73812000000.0,0.0,0.0,29379000000,107064000000,29379000000.0,192367000000,14000000.0,23939000000,-17698000000,-8849000000,40765000000,233132000000,14287000000,107084000000,89908000000,-253000000.0,0.0,1731000000,-7215000000.0,-5213000000,-773000000.0,-81000000,-2014000000.0,0.0,0.0,0.0,-1697000000.0,-3711000000,-11736000000.0,0.0,0.0,-626000000.0,30615000000.0,1077000000,0.0,-2715000000,18129000000,20844000000,-81000000,-5761000000.0,-5842000000,Q1-2019,2019,4259000000.0,40765000000,2475000000.0,-5213000000,15982000000.0,0.8086702695098649,0.9388884329976671,,Q1-2019
Q2-2019,0,1561852800000,2019-08-01,2019-08-01 13:25:09,36060000000,31471000000,4589000000,0.12725999999999998,0.0,2102000000,0.0,31471000000.0,2102000000,33573000000,195000000,3407000000.0,6544000000,0.181475,2487000000,0.068968,232000000.0,2927000000,0.08117,524000000,2418000000,0.06705499999999999,1.6815,1.6815,1438000000,1438000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785819000107/gm2019q2.htm,https://www.sec.gov/Archives/edgar/data/1467858/000146785819000107/gm2019q2.htm,17072000000,7049000000,24121000000,11447000000,7451000000,81306000000,82082000000.0,0.0,5457000000.0,5457000000,8340000000,0.0,37739000000,233737000000,22717000000,0.0,0.0,23987000000.0,0.0,84294000000,73412000000.0,0.0,0.0,28942000000,106627000000,28942000000.0,190921000000,14000000.0,25807000000,-17540000000,-8770000000,42816000000,233737000000,15389000000,106561000000,89489000000,332000000.0,0.0,2225000000,-6542000000.0,-2988000000,-25000000.0,5076000000,-1462000000.0,0.0,-2213000000.0,0.0,-712000000.0,-4429000000,-9825000000.0,0.0,414000000.0,-558000000.0,8990000000.0,-1289000000,42000000.0,-600000000,16576000000,17176000000,5076000000,-5904000000.0,-828000000,Q2-2019,2019,2150000000.0,42816000000,3137000000.0,-2988000000,17579000000.0,0.8287541224760956,0.9645526371983771,,Q2-2019
Q3-2019,0,1569801600000,2019-10-29 00:00:00,2019-10-29 15:32:32,35473000000,31161000000,4312000000,0.121557,0.0,2008000000,0.0,31161000000.0,2008000000,33169000000,206000000,3309000000.0,6137000000,0.173005,2304000000,0.064951,125000000.0,2582000000,0.072788,271000000,2351000000,0.066276,1.63037,1.63037,1442000000,1442000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785819000121/0001467858-19-000121-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785819000121/gm2019q3.htm,20051000000,6725000000,26776000000,11797000000,7051000000,80565000000,81696000000.0,0.0,5408000000.0,5408000000,8496000000,0.0,36672000000,231529000000,21406000000,0.0,0.0,23783000000.0,0.0,84252000000,69692000000.0,0.0,0.0,28814000000,102723000000,28814000000.0,186975000000,14000000.0,27609000000,-17994000000,-8997000000,44554000000,231529000000,15221000000,104466000000,84415000000,155000000.0,0.0,-699000000,-5270000000.0,-3687000000,-269000000.0,6553000000,-1376000000.0,0.0,-917000000.0,0.0,700000000.0,-1551000000,-8627000000.0,0.0,49000000.0,-608000000.0,10081000000.0,-2133000000,-151000000.0,2718000000,19790000000,17072000000,6553000000,-5675000000.0,878000000,Q3-2019,2019,3367000000.0,44554000000,2828000000.0,-3687000000,21506000000.0,0.8162180126287804,0.9562384275744196,1.2250246089443713,Q3-2019
Q4-2019,0,1577750400000,2020-02-05 00:00:00,2020-02-05 16:02:53,30826000000,29098000000,1728000000,0.056057,0.0,2282000000,0.0,895000000.0,2282000000,31380000000,3841000000,3286000000.0,6770000000,0.21961999999999998,-554000000,-0.017972,210000000.0,-355000000,-0.011516,-163000000,-194000000,-0.006293,-0.13566,-0.13566,1430000000,1430000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785820000028/0001467858-20-000028-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785820000028/gm201910k.htm,19069000000,4174000000,23243000000,10398000000,7953000000,74992000000,81905000000.0,0.0,5337000000.0,5337000000,8562000000,0.0,38839000000,228037000000,21018000000,0.0,0.0,24640000000.0,0.0,84905000000,65924000000.0,0.0,0.0,31251000000,101340000000,31251000000.0,186245000000,14000000.0,26860000000,-22312000000,-11156000000,41792000000,228037000000,12736000000,103324000000,84255000000,-367000000.0,456000000.0,-6226000000,-563000000.0,-9913000000,98000000.0,3473000000,-2740000000.0,0.0,-945000000.0,0.0,2477000000.0,-1208000000,-8656000000.0,457000000.0,-6000000.0,-558000000.0,-13169000000.0,-2332000000,111000000.0,44000000,20095000000,20051000000,3473000000,-6656000000.0,-3183000000,Q4-2019,2019,-593000000.0,41792000000,3484000000.0,-9913000000,22680000000.0,0.760779694953183,0.883245980802073,,Q4-2019
Q1-2020,0,1585612800000,2020-05-06 00:00:00,2020-05-06 15:35:36,32709000000,30082000000,2627000000,0.080314,0.0,1970000000,0.0,30082000000.0,1970000000,32052000000,193000000,3308000000.0,4152000000,0.12693800000000002,657000000,0.020086,338000000.0,643000000,0.019658000000000002,357000000,294000000,0.008988,0.20417000000000002,0.20417000000000002,1440000000,1440000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785820000069/0001467858-20-000069-index.html,https://www.sec.gov/Archives/edgar/data/1467858/000146785820000069/gm2020q1.htm,38506000000,7620000000,46126000000,10799000000,6918000000,97699000000,79265000000.0,0.0,5225000000.0,5225000000,7521000000,0.0,37884000000,246624000000,20031000000,0.0,0.0,0.0,0.0,91292000000,81439000000.0,0.0,0.0,29576000000,115219000000,29576000000.0,206511000000,14000000.0,25885000000,-23600000000,-11800000000,40113000000,246624000000,15141000000,126500000000,87994000000,188000000.0,0.0,16320000000,0.0,6407000000,-460000000.0,1561000000,-1224000000.0,0.0,-4091000000.0,0.0,-1255000000.0,-6570000000,-11352000000.0,0.0,0.0,-590000000.0,74128000000.0,23680000000,-448000000.0,18223000000,37292000000,19069000000,1561000000,-4957000000.0,-3396000000,Q1-2020,2020,-1713000000.0,40113000000,844000000.0,6407000000,46126000000.0,0.9518906366384787,1.0701813959602156,,Q1-2020
Q2-2020,0,1593475200000,2020-07-29,2020-07-29 15:15:44,16778000000,15782000000,996000000,0.059363452139706764,0.0,510000000,0.0,16682000000.0,2210000000,17992000000,303000000,3265000000.0,2698000000,0.160806,-1214000000,-0.072357,336000000.0,-892000000,-0.053165,-112000000,-758000000,-0.045177999999999996,-0.52933,-0.52933,1432000000,1432000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785820000113/0001467858-20-000113-index.htm,https://www.sec.gov/Archives/edgar/data/1467858/000146785820000113/gm-20200630.htm,28228000000,9254000000,37482000000,10280000000,8938000000,87497000000,76667000000.0,0.0,5282000000.0,5282000000,7724000000,0.0,40304000000,237535000000,15154000000,0.0,0.0,24654000000.0,38096000000.0,77904000000,87150000000.0,0.0,0.0,28988000000,120327000000,28988000000.0,198231000000,14000000.0,25104000000,-23802000000,-11901000000,39304000000,237535000000,16978000000,127173000000,98945000000,-212000000.0,0.0,3186000000,9609000000.0,9593000000,-2000000.0,-2815000000,-1112000000.0,0.0,-3565000000.0,0.0,-1089000000.0,-5766000000,-19006000000.0,-457000000.0,0.0,-2000000.0,8766000000.0,36000000,19000000.0,-8526000000,29980000000,38506000000,-2815000000,-3433000000.0,-6248000000,Q2-2020,2020,-2170000000.0,39304000000,-567000000.0,9593000000,47091000000.0,0.9911814540973506,1.1231387348531525,,Q2-2020
Q3-2020,0,1601424000000,2020-11-05,,35480000000,27169000000,8311000000,0.2342446448703495,0.0,1628000000,0.0,631000000.0,2259000000,31056000000,-2259000000,1759000000.0,6183000000,0.17426719278466746,4424000000,0.12468996617812853,499000000.0,4905000000,0.13824689966178128,887000000,4018000000,0.11324689966178128,2.8,2.8,1432000000,1432000000,https://www.sec.gov/Archives/edgar/data/1467858/000146785820000128/0001467858-20-000128-index.htm,https://www.sec.gov/Archives/edgar/data/1467858/000146785820000128/gm-20200930.htm,26939000000,9962000000,36901000000,10934000000,31403000000,89177000000,0.0,0.0,0.0,5245000000,9962000000,0.0,135287000000,239671000000,20914000000,0.0,0.0,23970000000.0,35719000000.0,80603000000,0.0,0.0,0.0,111060000000,111060000000,0.0,191663000000,14000000.0,29134000000,-11955000000,26148000000,43341000000,239671000000,19924000000,9962000000,-16977000000,724000000.0,0.0,-1019000000,-7365000000.0,8574000000,0.0,675000000,0.0,0.0,0.0,0.0,0.0,39000000,-21147000000.0,0.0,0.0,-61000000.0,0.0,-41000000,0.0,-2784000000,29856000000,32640000000,675000000,0.0,675000000,Q3-2020,2020,5777000000.0,48008000000,4424000000.0,8574000000,29536000000.0,0.9707206927781844,1.1063732119151892,1.1482299155678952,Q3-2020
